cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_penis_in_body_0_C,0,high_1,{Name}感受着{hair_s}缠绕在{penis_s}上的触感，柔软中带着微妙的摩擦力，刺激着敏感的神经末梢。
1001,action_part_penis_in_body_0_C,0,high_1,{hair_s}的丝滑质感摩擦着{penis_s}，让{Name}不禁发出满足的喘息，这种异样的刺激太过销魂。
1002,action_part_penis_in_body_0_C,0,high_1,{Name}的快感沿着脊柱攀升，{penis_s}被{hair_s}包裹的感觉既奇特又淫靡，让人欲罢不能。
1003,action_part_penis_in_body_0_C,0,high_1,{penis_s}在{hair_s}间摩擦带来的奇妙触感，让{Name}全身颤栗，忍不住想要更多这样的刺激。
1004,action_part_penis_in_body_0_C,0,high_1,{hair_s}的每一次摩擦都让{Name}的{penis_s}更加兴奋，这种难以言喻的快感在下腹部积累。
1005,action_part_penis_in_body_0_C,0,high_1,{Name}闭上眼享受着{penis_s}被{hair_s}轻柔摩擦的快感，那种若即若离的刺激格外撩人。
1006,action_part_penis_in_body_0_C,0,high_1,{hair_s}缠绕的紧密程度刚好，让{Name}的{penis_s}在其中感受到既不粗暴又足够刺激的快感。
1007,action_part_penis_in_body_0_C,0,high_1,{Name}感到{penis_s}被{hair_s}爱抚的每一寸皮肤都在欢呼，这种别样的刺激令人上瘾。
1008,action_part_penis_in_body_0_C,0,high_1,{Name}的呼吸变得急促，{penis_s}在{hair_s}的包裹下传来一波又一波的快感电流。
1009,action_part_penis_in_body_0_C,0,high_1,{hair_s}的丝丝缕缕像无数细小的手指在{Name}的{penis_s}上舞动，带来无比销魂的感受。
1010,action_part_penis_in_body_0_C,0,high_1,{Name}感受到{penis_s}在{hair_s}间摩擦时产生的热度，那种酥麻感从顶端一直蔓延到根部。
1011,action_part_penis_in_body_0_C,0,high_1,{hair_s}轻柔又坚定地摩擦着{Name}的{penis_s}，带来一种和手或嘴完全不同的独特快感。
1012,action_part_penis_in_body_0_C,0,high_1,{Name}的全身因为{penis_s}被{hair_s}缠绕摩擦的触感而微微颤抖，这种刺激太过色情。
1013,action_part_penis_in_body_0_C,0,high_1,{penis_s}被{hair_s}不断摩擦的感觉让{Name}倒吸一口气，这种独特的快感令人无法抵抗。
1014,action_part_penis_in_body_0_C,0,high_1,{Name}沉醉在{penis_s}与{hair_s}接触的快感中，每一次摩擦都像电流般刺激着神经。
1015,action_part_penis_in_body_0_C,0,high_1,{hair_s}细腻的触感让{Name}的{penis_s}变得更加敏感，每一下摩擦都令人颤抖不已。
1016,action_part_penis_in_body_0_C,0,high_1,{Name}感受到{penis_s}被{hair_s}轻轻缠绕的压力，这种微妙的束缚感带来另类的刺激。
1017,action_part_penis_in_body_0_C,0,high_1,{hair_s}像丝绸般滑过{Name}的{penis_s}，那种轻柔又持续的摩擦让他浑身战栗。
1018,action_part_penis_in_body_0_C,0,high_1,{Name}的{penis_s}在{hair_s}的包裹下传来阵阵快感，这种体验既新奇又让人欲火焚身。
1019,action_part_penis_in_body_0_C,0,high_1,{Name}咬紧牙关，{penis_s}被{hair_s}摩擦的快感太过强烈，让他几乎无法控制自己。


1100,action_part_penis_in_body_0_C,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,{Name}的{penis_s}在熟睡的{TargetName}的{hair_s}间摩擦，柔软的触感和淡淡的香味令{Name}兴奋不已，每一次抽送都带来一波波难以形容的快感。
1101,action_part_penis_in_body_0_C,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,熟睡中的{TargetName}丝毫没有察觉，{Name}的{penis_s}被她柔顺的{hair_s}包围，这种偷窥般的背德快感让{Name}的阴茎更加硬挺。
1102,action_part_penis_in_body_0_C,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,{Name}感受着{TargetName}的{hair_s}拂过{penis_s}的微妙触感，睡梦中少女毫无防备的样子更增添了一份禁忌的刺激，让人欲罢不能。
1103,action_part_penis_in_body_0_C,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,无意识状态下的{TargetName}无法反抗，{Name}肆无忌惮地用{penis_s}在她的{hair_s}间抽插，这种掌控一切的感觉让{Name}兴奋到极点。
1104,action_part_penis_in_body_0_C,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,{TargetName}的{hair_s}像丝绸般顺滑，包裹着{Name}的{penis_s}，在无人知晓的睡梦中偷偷享用她的身体，这种背德感让{Name}几乎要射出来。
1105,action_part_penis_in_body_0_C,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,{Name}的{penis_s}在{TargetName}的{hair_s}间来回摩擦，每一次她睡梦中无意识的轻微动作都带来一阵颤栗，刺激得{Name}呼吸急促。
1106,action_part_penis_in_body_0_C,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,熟睡中的{TargetName}毫不知情，而{Name}的{penis_s}却享受着她{hair_s}间的缠绕，这种秘密的快感比普通性交更让人血脉偾张。
