cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_u_orgasm_normal_C,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,一道又尖又利的酥麻毫无预兆地沿着{urethra}那条纤细的通道飞速窜起，一路烧进小腹并轰然炸开，未成年的{TargetName}的脑子瞬间被这股陌生的洪流搅得一片混乱。\n那种像电流般贯穿细窄通道、又痒又胀又刺的锐利感受里，混着一股再也压不住的排泄欲，令她根本分不清哪个是快感哪个是尿意。\n意识开始变得模糊，她懵懵懂懂地被这尖锐的浪潮彻底淹没，完全不懂自己的身体为什么会变成这样，只本能地感到一阵慌乱又陌生的酥软，就连那处排泄用的地方竟被撩拨出这种滋味都无从理解，稚嫩的心只是怦怦乱跳。
1001,action_part_u_orgasm_normal_C,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,完整的绝顶将年幼的{TargetName}整个吞没，尖锐的快感顺着{urethra}这条极细的管道一路窜进小腹深处炸裂开来，那股又痒又胀又刺的感觉锐利得令她几乎透不过气。\n混杂其中的强烈尿意汹涌得再也憋不住，她茫然地承受着，脑海里一片空白，只觉得有股说不清的滋味沿着身体最隐秘的地方一路烧上来。\n她根本不懂这是什么，也不知道自己这具刚能孕育的身子正被这陌生的快感反复冲刷，只是被那股尖利的酥麻卷着，心里满是懵懂的慌乱与羞怯，稚气的脸颊烫得厉害。
1002,action_part_u_orgasm_normal_C,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,尖利的快感像电流般贯穿{urethra}那条纤细的通道，一路窜进小腹并轰然引爆，稚嫩的{TargetName}被这股完整而强烈的绝顶冲得意识开始发蒙。\n那种以{urethra}为轨迹、又痒又胀又刺地一路烧进小腹的酥麻，连着分不清的尿意一起翻涌，令她整颗心都乱成了一团。\n她甜蜜又茫然地沉在这股陌生的浪潮里，脑子里空空的，什么都想不清楚，只隐约觉得那个平日里用来排泄的地方竟涌出了这么奇怪又令人发软的滋味，既羞耻又不知所措，懵懂地承受着这场她全然无知的高潮。
1003,action_part_u_orgasm_normal_C,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,一股尖锐的酥麻沿着{urethra}这条又细又窄的管道飞快窜过，钻进小腹后猛然炸开，年少的{TargetName}被这完整的绝顶冲得脑海一阵阵发白。\n那种贯穿细窄通道、又尖又利的刺痒里裹着守不住的排泄感，汹涌得令她既慌乱又羞怯，根本弄不明白自己的身体为什么会这样。\n意识渐渐模糊，她懵懂地被快感淹没，稚嫩的心里满是搞不懂的甜腻与窘迫，只觉得那阵酥麻既陌生又令她战栗，那种守不住的羞耻感与莫名的沉醉交织着，令她久久回不过神来。
1004,action_part_u_orgasm_normal_C,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,完整而正常的绝顶轰然席卷，尖锐的快感顺着{urethra}那条纤细娇嫩的通道一路窜进小腹深处炸裂，未谙世事的{TargetName}被冲得意识开始模糊。\n那股像电流般贯穿细管、又痒又胀又刺的锐利感受混着再也压不住的尿意，一齐涌了上来，令她根本分不清这到底是什么。\n她茫然又羞怯地沉在这陌生的洪流里，稚气的脸颊烧得滚烫，心里被这股说不清的甜麻塞得满满的，完全不理解自己的身体为何会有这样的反应，也不知道这守不住的失禁感竟是一场高潮，只能懵懂地任由那股酥麻的余韵在青涩的身子里久久荡漾。

1005,action_part_u_orgasm_normal_C,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0,一股又尖又利的酥麻顺着{urethra}这条纤细的通道笔直窜进小腹又猛然炸开，未成年却懂得性事的{TargetName}好奇地迎来了这场完整的绝顶。\n那快感像电流般贯穿细窄的管道，又痒又胀又刺，还始终混着再也压不住的尿意，两者搅在一起再也分不清，一路烧进小腹深处。\n意识开始变得模糊，却还没被彻底冲垮，她羞耻又着迷地意识到排泄用的地方竟被开发成了性器，那种守不住了的甜美空白与深深的满足将她整颗心淹没。
1006,action_part_u_orgasm_normal_C,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0,尖锐的刺痒沿着{urethra}这条极细的管道一路窜过，径直贯入小腹并轰然引爆，年幼好奇的{TargetName}被这从未体会过的绝顶彻底裹住。\n那是与阴道深处钝重快感截然不同的、线状贯穿般又尖又利的酥麻，混着难以分辨的排泄欲一齐涌上，令她脑中一片甜腻的空白。\n明明早已从书本里懂得这些，可当排尿的地方真被玩出高潮，她仍羞得心头发烫，好奇与沉醉交织，意识飘忽却尚存一丝清明，深深沉溺在这份满足里。
