cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,内壁光滑稚嫩，对性刺激几乎没有感觉的幼小口腔
1001,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,牙齿细小整齐，舌头对性刺激几乎没有反应的幼女嘴巴
1002,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,异常紧小干燥，对入侵物的性刺激没有反应的幼女小嘴
1003,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,唾液分泌不足，内壁对摩擦感知迟钝的幼小肉洞
1004,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,咽喉空间狭小紧致，但对性刺激几乎没有反应的幼女唇齿
1005,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,樱桃般小巧的嘴唇内，舌头被触碰还没有性快感的幼嫩口穴
1006,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,内腔感觉迟钝，唾液稀少，喉咙进入困难的幼女樱唇
1007,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,内壁光滑细嫩，对深入探索几乎没有反应的幼女嘴儿
1008,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,小巧干净，对任何性刺激都几乎没有反应的幼童小口
1009,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_LE_3,内腔细嫩紧致，却对性刺激几乎没反应的幼女嘴唇

1010,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,口腔湿润温暖，舌头对触碰有明显快感反应的幼女小肉洞
1011,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,内壁柔软，对轻轻舔舐就有反应的幼嫩敏感嘴巴
1012,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,小巧的嘴唇内藏着敏感的舌头，被刺激会分泌唾液的小嘴
1013,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,咽喉黏膜分布着敏感点，被轻触就有快感的幼女嘴穴
1014,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,内腔湿热紧致，对摩擦产生明显性快感的嫩滑幼女口穴
1015,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,唇齿唾液丰富，被舔舐时会流出更多液体的幼小樱口
1016,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,舌头柔软多汁，轻触就有明显反应的幼嫩嘴儿
1017,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,内壁细嫩湿润，对性刺激能产生明显反应的幼小唇舌
1018,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,咽部黏膜敏感，被舔舐时全身会微微发抖的幼女小口
1019,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_3&CVP_A2_A|100_LE_6,内腔温暖湿润，轻轻吸吮就有明显快感的幼小嘴唇

1020,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,小嘴异常敏感，轻轻触碰就会全身颤抖的极致幼女口腔
1021,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,咽喉神经过度发达，被侵犯就会引起强烈快感的幼小肉穴
1022,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,幼嫩内腔黏膜高度敏感，被侵犯就会达到口部高潮的樱唇
1023,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,舌头和唇齿黏膜神经异常发达，轻触就引起强烈性反应的淫嘴
1024,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,嘴儿湿热多汁，被轻触就会达到强烈高潮的极品幼小肉洞
1025,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,唇瓣和舌头异常敏感，轻轻刺激就会浑身发抖的幼女口穴
1026,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,咽部敏感度极高，被侵犯就会分泌大量唾液的幼嫩淫穴
1027,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,内腔过度敏感，对任何刺激都会产生电击般快感的幼女小口
1028,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,唇舌黏膜极度敏感，稍微刺激就会引起全身痉挛的幼嫩嘴唇
1029,mouth,0,CVP_A2_T|102_E_1&CVP_A2_A|100_G_6,小小的嘴巴内神经密布，轻微刺激就会引起强烈高潮的樱口

1030,mouth,0,CVP_A2_T|103_E_1&CVP_A2_A|100_LE_3,内壁粉红稚嫩，舌头柔软却不够灵活的青涩萝莉口腔
1031,mouth,0,CVP_A2_T|103_E_1&CVP_A2_A|100_LE_3,牙齿整齐细小，湿润度适中的萝莉嘴巴
