cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

100,body_part_breast_s_B,0,high_1,胸部
101,body_part_breast_s_B,0,high_1,乳房
102,body_part_breast_s_B,0,high_1,胸脯
103,body_part_breast_s_B,0,high_1,乳峰
104,body_part_breast_s_B,0,high_1,双峰
105,body_part_breast_s_B,0,high_1,玉乳
106,body_part_breast_s_B,0,high_1,酥胸

1002,body_part_breast_s_B,0,CVP_A2_T|102_E_1,幼胸
1003,body_part_breast_s_B,0,CVP_A2_T|102_E_1,嫩胸
1004,body_part_breast_s_B,0,CVP_A2_T|102_E_1,胸儿

1032,body_part_breast_s_B,0,CVP_A2_T|103_E_1,嫩胸
1033,body_part_breast_s_B,0,CVP_A2_T|103_E_1,粉胸

1062,body_part_breast_s_B,0,CVP_A2_T|104_E_1,香胸
1063,body_part_breast_s_B,0,CVP_A2_T|104_E_1,美胸

1120,body_part_breast_s_B,0,CVP_A2_T|105_E_1,美胸
1121,body_part_breast_s_B,0,CVP_A2_T|105_E_1,香胸
1124,body_part_breast_s_B,0,CVP_A2_T|105_E_1,丰胸

1150,body_part_breast_s_B,0,CVP_A2_T|106_E_1,熟胸
1152,body_part_breast_s_B,0,CVP_A2_T|106_E_1,丰胸
1153,body_part_breast_s_B,0,CVP_A2_T|106_E_1,骚胸
1154,body_part_breast_s_B,0,CVP_A2_T|106_E_1,淫胸

1182,body_part_breast_s_B,0,CVP_A2_T|107_E_1,骚胸
1183,body_part_breast_s_B,0,CVP_A2_T|107_E_1,淫胸

1300,body_part_breast_s_B,0,CVP_A2_T|121_E_1,绝壁
1301,body_part_breast_s_B,0,CVP_A2_T|121_E_1,平胸
1302,body_part_breast_s_B,0,CVP_A2_T|121_E_1,平乳

1320,body_part_breast_s_B,0,CVP_A2_T|122_E_1,贫乳
1321,body_part_breast_s_B,0,CVP_A2_T|122_E_1,贫胸
1322,body_part_breast_s_B,0,CVP_A2_T|122_E_1,小乳
1323,body_part_breast_s_B,0,CVP_A2_T|122_E_1,小胸
1324,body_part_breast_s_B,0,CVP_A2_T|122_E_1,微乳
1325,body_part_breast_s_B,0,CVP_A2_T|122_E_1,微胸

1340,body_part_breast_s_B,0,CVP_A2_T|123_E_1,普乳
1341,body_part_breast_s_B,0,CVP_A2_T|123_E_1,普胸

1360,body_part_breast_s_B,0,CVP_A2_T|124_E_1,巨乳
1361,body_part_breast_s_B,0,CVP_A2_T|124_E_1,大胸
1362,body_part_breast_s_B,0,CVP_A2_T|124_E_1,丰胸
1363,body_part_breast_s_B,0,CVP_A2_T|124_E_1,大乳
1364,body_part_breast_s_B,0,CVP_A2_T|124_E_1,巨胸

1380,body_part_breast_s_B,0,CVP_A2_T|125_E_1,爆乳
1381,body_part_breast_s_B,0,CVP_A2_T|125_E_1,爆胸
