cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,
1000,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,小巧纤细，血管不明显的稚嫩阴茎
1001,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,短小但已勃起坚硬的粉嫩肉棒
1002,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,龟头小巧饱满，柱身细窄的迷你阳具
1003,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,短小但异常硬挺的可爱阴茎
1004,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,颜色浅粉，尺寸小巧但形状姣好的肉棒
1005,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,小巧但硬度十足的短小阴茎
1006,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,长度有限但已完全勃起的粉嫩肉棍
1007,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,短小玲珑，龟头与柱身比例协调的阴茎
1008,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,尺寸虽小但质地坚硬的可爱小肉棒
1009,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,热度适中，尺寸小巧的肉质阴茎

1010,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,短小却已胀到极限，马眼微张的阴茎
1011,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,小巧玲珑但硬如烙铁，龟头涨红的肉棒
1012,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,尺寸有限但已经胀到极限，不断跳动的阳具
1013,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,短小但马眼已经湿润，随时要喷发的阴茎
1014,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,龟头异常红润，前液不断溢出的小巧肉棒
1015,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,虽然短小但青筋毕露，极度充血的硬挺阴茎
1016,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,尺寸不大但已濒临爆发，不停颤抖的肉柱
1017,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,小巧但涨得通红，马眼不断张合的肉棒
1018,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,短小却硬如铁棍，龟头胀大泛紫的阴茎
1019,penis,0,jj_0&pl_penis_not_semen_dirty&pl_eja_point_high_or_extreme,尺寸有限但热度惊人，即将爆发的小肉棒

1020,penis,0,jj_0&pl_penis_semen_dirty,刚刚射精，顶端还挂着白浊液体的短小阴茎
1021,penis,0,jj_0&pl_penis_semen_dirty,沾满刚射出的粘稠精液的小巧肉棒
1022,penis,0,jj_0&pl_penis_semen_dirty,刚喷发过，马眼还在滴落精液的娇小尺寸阴茎
1023,penis,0,jj_0&pl_penis_semen_dirty,布满了刚射出的白色精液的短小肉茎
1024,penis,0,jj_0&pl_penis_semen_dirty,刚爆发过，精液沿柱身滑落的小巧阴茎
1025,penis,0,jj_0&pl_penis_semen_dirty,刚射精过，敏感异常的小尺寸湿润肉棒
1026,penis,0,jj_0&pl_penis_semen_dirty,精液仍在滴落，短小而敏感的刚喷射阴茎
1027,penis,0,jj_0&pl_penis_semen_dirty,表面覆盖着新鲜射出浊液的小巧可爱肉棒
1028,penis,0,jj_0&pl_penis_semen_dirty,龟头还沾着白色精华的短小阴茎
1029,penis,0,jj_0&pl_penis_semen_dirty,刚刚爆发，满是精液的娇小尺寸敏感肉棒

1030,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,大小适中，勃起坚硬的健康阴茎
1031,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,尺寸正常，血管若隐若现的硬挺肉棒
1032,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,形状姣好，长度适中的勃发阳具
1033,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,龟头饱满，柱身笔直的标准阴茎
1034,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,长度与粗细均适中，硬度适宜的肉棒
1035,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,颜色健康，尺寸均衡的勃起阴茎
1036,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,充血但不过度，形状标准的肉柱
1037,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,大小适中，青筋微凸的标准阴茎
1038,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,表皮光滑，尺寸正常的硬挺肉棒
1039,penis,0,jj_1&pl_penis_not_semen_dirty&pl_eja_point_low_or_middle,温度适中，质地坚实的标准阳具

