key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,171,0,角色编号
Name,str,华法琳,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,3,0,角色职业为医疗
Race,int,25,0,角色种族为萨卡兹
Nation,int,0,0,角色势力为罗德岛
Birthplace,int,6,0,角色出身地为卡兹戴尔
Hp,int,1700,0,角色初始体力
Mp,int,1200,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,被封存在透明小瓶的神秘液体。粘稠而富有光泽的红色在你的晃动之下，于瓶中缓缓地改变着形态。,1,角色信物
Introduce_1,str,罗德岛元老之一，此前经历不明。罗德岛血库的建造者与管理人，在医学和治疗法术上有深厚造诣，与凯尔希医生共同建立起了罗德岛医疗体系的基盘。,1,角色介绍
TextColor,str,#ff0000,1,角色字体颜色为#ff0000
A|41,int,3,0,角色指挥技能为3
A|42,int,4,0,角色战斗技能为4
A|46,int,4,0,角色医术技能为4
A|45,int,4,0,角色学识技能为4
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|108,int,1,0,角色有长生者素质
T|111,int,1,0,角色有兽耳素质
T|122,int,1,0,角色有贫乳素质
T|126,int,1,0,角色有小臀素质
T|129,int,1,0,角色有细腿素质
T|132,int,1,0,角色有长足素质
T|352,int,1,0,角色有回复快素质
T|278,int,1,0,角色有开放素质
C|0-0,str,十字架发卡,1,角色帽子为十字架发卡
C|0-1,str,可拆式兜帽,1,角色帽子为可拆式兜帽
C|5-0,str,哥特风黑色无袖连衣裙,1,角色上衣为哥特风黑色无袖连衣裙
C|5-1,str,白色吊带连衣褶裙,1,角色上衣为白色吊带连衣褶裙
C|7,str,袖套,1,角色手套为袖套
C|8-0,str,哥特风黑色无袖连衣裙,1,角色下衣为哥特风黑色无袖连衣裙
C|8-1,str,白色吊带连衣褶裙,1,角色下衣为白色吊带连衣褶裙
C|10-0,str,黑色半透连裤袜,1,角色袜子为黑色半透连裤袜
C|10-1,str,战术绑腿包,1,角色袜子为战术绑腿包
C|10-2,str,战术腿带,1,角色袜子为战术腿带
C|11,str,黑红间色低跟短靴,1,角色鞋子为黑红间色低跟短靴
C|12,str,源石法杖,1,角色武器为源石法杖
C|13,str,战术挎包,1,角色附属物为战术挎包
