key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,4032,0,干员编号：4032
Name,str,但书,1,姓名：但书
Sex,int,1,0,性别：女
Profession,int,7,0,职业：辅助
Race,int,18,0,种族：库兰塔
Nation,int,61,0,势力：卡西米尔
Birthplace,int,5,0,出生地：卡西米尔
Hp,int,1500,0,初始体力：1500
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,一本写满了笔记的卡西米尔案例分析书。无数条下划线标出重点，越多越无用。,1,信物
Introduce_1,str,但书，本名黛丝特。原卡西米尔长缰律所律师。现于后勤部工作，担任罗德岛法律顾问一职。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|105,int,1,0,大姐姐
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|125,int,1,0,爆乳
T|128,int,1,0,巨臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,2,0,指挥技能level:2
A|42,int,1,0,战斗技能level:1
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
