key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,348,0,干员编号：348
Name,str,锡兰,1,姓名：锡兰
Sex,int,1,0,性别：女
Profession,int,3,0,职业：医疗
Race,int,19,0,种族：黎博利
Nation,int,503,0,势力：汐斯塔
Birthplace,int,20,0,出生地：汐斯塔
Hp,int,1500,0,初始体力：1500
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,一本已经没有地方下笔的笔记本。上面记载着目前为止，有关源石研究的一切相关知识点。内容详细到可以重新排版后出一本书，叫做《源石研究，从入门到精通》。,1,信物
Introduce_1,str,维多利亚国立大学源石研究专业毕业生，现作为辅助研究员在凯尔希医生的研究室内工作。在水系法术上颇有造诣，能够在战场上为队友提供可靠的医疗支援。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,2,0,指挥技能level:2
A|42,int,2,0,战斗技能level:2
C|0,str,白色贝雷帽,0,白色贝雷帽
C|5-1,str,白色轻薄外套,0,白色轻薄外套
C|5-2,str,深蓝色连衣裙,0,深蓝色连衣裙
C|7,str,白色蕾丝手套,0,白色蕾丝手套
C|8,str,深蓝色连衣裙,0,深蓝色连衣裙
C|10,str,白色丝袜,0,白色丝袜
C|11,str,黑色玛丽珍鞋,0,黑色玛丽珍鞋
C|12,str,透明雨伞,0,透明雨伞
