key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,210,0,角色编号
Name,str,莫妮克,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,2,0,角色职业为狙击
Race,int,13,0,角色种族为菲林
Nation,int,54,0,角色势力为无胄盟
Birthplace,int,5,0,角色出身地为卡西米尔
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一個射箭用指套。上頭無數磨損痕跡與汗漬無不表明其主人在射術這件事上付出了多少的努力,1,角色信物
Introduce_1,str,莫尼克，前無冑盟青金大位。於1097年騎士特錦賽\n後藉由偽造死亡現場脫離無冑盟。現化名為唐娜·泰勒，因不明原因停留於我艦,1,角色介绍
A|0,int,1,0,角色Ｎ感觉为1
A|42,int,3,0,角色战斗技能为3
E|81,int,20,0,角色战斗经验为20
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|3,str,藍色半側套頭斗篷,1,角色脖子为藍色半側套頭斗篷
C|5-0,str,藍色半側套頭斗篷,1,角色上衣为藍色半側套頭斗篷
C|5-1,str,側開黑色無冑盟制服,1,角色上衣为側開黑色無冑盟制服
C|7,str,弓術護指手套,1,角色手套为弓術護指手套
C|8-0,str,側開黑色無冑盟制服,1,角色下衣为側開黑色無冑盟制服
C|8-1,str,黑色皮裤,1,角色下衣为黑色皮裤
C|9,str,紫色蕾絲內裤,1,角色内裤为紫色蕾絲內裤
C|11,str,亮黑色長筒靴,1,角色鞋子为亮黑色長筒靴
C|13,str,箭袋,1,角色附属物为箭袋
C|12,str,現代維多利亞式直弓,1,角色武器为現代維多利亞式直弓
