key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,451,0,干员编号：451
Name,str,罗宾,1,姓名：罗宾
Sex,int,1,0,性别：女
Profession,int,8,0,职业：特种
Race,int,7,0,种族：阿纳缇
Nation,int,41,0,势力：哥伦比亚
Birthplace,int,4,0,出生地：哥伦比亚
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一把没有开封的匕首，设计很精致，柄上还有刻字。似乎是某部电影的限量版周边。,1,信物
Introduce_1,str,前哥伦比亚保镖，经干员赫默引荐，通过测试加入罗德岛。擅长配合自制陷阱进行远程杀伤，现作为特种干员活跃于各类任务中。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|124,int,1,0,巨乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,1,0,指挥技能level:1
A|42,int,2,0,战斗技能level:2
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
