key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4102,0,角色编号
Name,str,凛视,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,7,0,角色职业为辅助
Race,int,25,0,角色种族为萨卡兹
Nation,int,121,0,角色势力为萨米
Birthplace,int,12,0,角色出身地为萨米
Hp,int,1300,0,角色初始体力
Mp,int,1500,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一盏长明灯，发光元件与她的法杖材质相同。她自己能在黑暗中视物，但她对你放心不下。,1,角色信物
Introduce_1,str,萨卡兹独眼巨人凛视，走出冰封的岩窟。\n\n她看见终局，她寻找起因。,1,角色介绍
A|40,int,3,0,角色话术技能为3
A|41,int,1,0,角色指挥技能为1
A|1,int,1,0,角色Ｂ感觉为1
E|82,int,50,0,角色学识经验为50
E|80,int,20,0,角色对话经验为20
E|92,int,20,0,角色阅读经验为20
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|106,int,1,0,角色有熟女素质
T|112,int,1,0,角色有兽角素质
T|221,int,1,0,角色有性冷漠素质
T|124,int,1,0,角色有巨乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|132,int,1,0,角色有长足素质
T|150,int,1,0,角色有源石病感染者素质
T|224,int,1,0,角色有难以与越过的底线素质
T|276,int,1,0,角色有孤僻素质
T|162,int,1,0,角色有体表源石结晶素质
T|84,int,1,0,角色有Ｂ敏感素质
T|89,int,1,0,角色有Ｖ钝感素质
C|0,str,白花发饰,1,角色帽子为白花发饰
C|2,str,铃铛耳饰,1,角色耳饰为铃铛耳饰
C|5-0,str,毛毡披肩,1,角色上衣为毛毡披肩
C|5-1,str,黑白无袖褶边长襟衣,1,角色上衣为黑白无袖褶边长襟衣
C|5-2,str,印花束口衬衣,1,角色上衣为印花束口衬衣
C|8-0,str,皮革束腰,1,角色下衣为皮革束腰
C|8-1,str,皮裙,1,角色下衣为皮裙
C|10,str,黑丝过膝袜,1,角色袜子为黑丝过膝袜
C|11,str,皮革厚增高靴,1,角色鞋子为皮革厚增高靴
