key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,144,0,干员编号：144
Name,str,红,1,姓名：红
Sex,int,1,0,性别：女
Profession,int,8,0,职业：特种
Race,int,20,0,种族：鲁珀
Nation,int,2,0,势力：S.W.E.E.P
Birthplace,int,999,0,出生地：未知
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一颗尖尖的乳牙。希望你能帮她收好。,1,信物
Introduce_1,str,红，身份不明，履历缺失，由凯尔希医生接收、监护并担保。于机动作战，特种作战与隐秘作战中表现出极高天赋，成绩斐然。现于凯尔希医生的指导下，作为特种干员为罗德岛提供服务。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
A|41,int,1,0,指挥技能level:1
A|42,int,4,0,战斗技能level:4
C|5-1,str,红色带兜帽加绒保暖风衣,1,角色上衣为红色带兜帽加绒保暖风衣
C|5-2,str,灰色大码休闲服,1,角色上衣为灰色大码休闲服
C|8-1,str,灰色大码休闲服,1,角色下衣为灰色大码休闲服
C|8-2,str,黑色紧身牛仔裤,1,角色下衣为黑色紧身牛仔裤
C|10,str,黑色短袜,1,角色袜子为黑色短袜
C|11,str,黑色系带短靴,1,角色鞋子为黑色系带短靴
