key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4104,0,角色编号
Name,str,冰酿,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,2,0,角色职业为狙击
Race,int,10,0,角色种族为埃拉菲亚
Nation,int,41,0,角色势力为哥伦比亚
Birthplace,int,4,0,角色出身地为哥伦比亚
Hp,int,2000,0,角色初始体力
Mp,int,2000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一颗被切割成圆球的冰块，放进杯子里大小刚好。如果想尝尝她的自酿酒，建议加冰稀释，更建议不要尝试。,1,角色信物
Introduce_1,str,海伦娜，经杰西卡介绍成为罗德岛的合作干员，为拓荒地办事处提供帮助。,1,角色介绍
A|0,int,1,0,角色Ｎ感觉为1
E|81,int,100,0,角色战斗经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|107,int,1,0,角色有人妻素质
T|112,int,1,0,角色有兽角素质
T|113,int,1,0,角色有兽尾素质
T|124,int,1,0,角色有巨乳素质
T|128,int,1,0,角色有巨臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
T|220,int,1,0,角色有性好奇素质
T|352,int,1,0,角色有回复快素质
T|354,int,1,0,角色有酒量好素质
C|5,str,露脐短版上衬,1,角色上衣为露脐短版上衬
C|8,str,黑色包臀裙,1,角色下衣为黑色包臀裙
C|10,str,黑色透肉过膝袜,1,角色袜子为黑色透肉过膝袜
C|11,str,深色长筒靴,1,角色鞋子为深色长筒靴
C|13,str,围裙,1,角色附属物为围裙
