key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,1019,0,角色编号
Name,str,维娜·维多利亚,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,5,0,角色职业为近卫
Race,int,9,0,角色种族为阿斯兰
Nation,int,131,0,角色势力为维多利亚
Birthplace,int,13,0,角色出身地为维多利亚
Hp,int,2500,0,角色初始体力
Mp,int,2500,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一块纪念罗德岛的铭牌，你好像在伦蒂尼姆重建后的街角见过，上面的铆钉也似曾相识。她说，铆钉一旦固定，就再也卸不下来了。,1,角色信物
Introduce_1,str,最初以格拉斯哥帮头领身份登记为罗德岛干员的推进之王，于伦蒂尼姆战争期间又以典范军领袖身份与罗德岛协同行动，现在则以伦蒂尼姆议会议长身份，和罗德岛保持合作关系。罗德岛为伦蒂尼姆的医疗建设提供了支持，维娜·维多利亚也承诺未来将在更多领域与罗德岛展开合作。,1,角色介绍
A|41,int,4,0,角色指挥技能为4
A|42,int,5,0,角色战斗技能为5
E|87,int,250,0,角色指挥经验为250
E|81,int,300,0,角色战斗经验为300
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|124,int,1,0,角色有巨乳素质
T|128,int,1,0,角色有巨臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
C|5-0,str,黑蓝披风,1,角色上衣为黑蓝披风
C|5-1,str,黑色骑士甲,1,角色上衣为黑色骑士甲
C|7,str,黑色骑士臂甲,1,角色手套为黑色骑士臂甲
C|8,str,黑色短裙,1,角色下衣为黑色短裙
C|10,str,黑色连裤袜,1,角色袜子为黑色连裤袜
C|11,str,黑色骑士靴,1,角色鞋子为黑色骑士靴
C|12,str,诸王之息,1,角色武器为诸王之息
C|13,str,秩序圣球,1,角色附属物为秩序圣球
