key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,1551,0,角色编号
Name,str,诺埃米,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,7,0,角色职业为辅助
Race,int,22,0,角色种族为佩洛
Nation,int,161,0,角色势力为叙拉古
Birthplace,int,16,0,角色出身地为叙拉古
Hp,int,1200,0,角色初始体力
Mp,int,1600,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,诺埃米披萨店的推广宣传单，“诺埃米披萨，让您吃饱了也要争最后一块！”,1,角色信物
Introduce_1,str,诺埃米，出身叙拉古，曾在新沃尔西尼当过实习警察，家里是开披萨店的，但会往披萨里面加菠萝。擅长做的披萨口味包括小南瓜甜椒、奶酪、薯条香肠、什锦、魔鬼辣椒......当然还有最经典的番茄奶酪口味披萨。,1,角色介绍
TextColor,str,#FAFAD2,1,角色字体颜色为#FAFAD2
A|43,int,3,0,角色料理技能为3
A|40,int,1,0,角色话术技能为1
A|48,int,1,0,角色制造技能为1
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有Ｕ处女素质
T|3,int,1,0,角色有Ｗ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|113,int,1,0,角色有兽尾素质
T|111,int,1,0,角色有兽耳素质
T|271,int,1,0,角色有勤劳素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
T|359,int,1,0,角色有厨艺素质
T|220,int,1,0,角色有性好奇素质
T|225,int,1,0,角色有献身素质
C|1,str,偏光太阳镜,1,角色眼镜为偏光太阳镜
C|5-0,str,新沃尔西尼警察背心,1,角色上衣为新沃尔西尼警察背心
C|5-1,str,深棕色方领衬衫,1,角色上衣为深棕色方领衬衫
C|7,str,黄绿作业手套,1,角色手套为黄绿作业手套
C|8,str,卡其色制服长裤,1,角色下衣为卡其色制服长裤
C|10,str,打补丁的黑色短袜,1,角色袜子为打补丁的黑色短袜
C|11,str,系带帆布鞋,1,角色鞋子为系带帆布鞋
C|12,str,警用泰瑟枪,1,角色武器为警用泰瑟枪
C|13,str,手铐,1,角色附属物为手铐
