key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,1043,0,角色编号
Name,str,司霆惊蛰,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,5,0,角色职业为近卫
Race,int,5,0,角色种族为麒麟
Nation,int,171,0,角色势力为炎
Birthplace,int,17,0,角色出身地为炎
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一张五雷镇宅符。好歹不是某种训诫，而是她对你的祝福。,1,角色信物
Introduce_1,str,麟青砚，曾官居炎国大理寺少卿，现已辞去官职，回到天师府研修雷法。游历途中暂居罗德岛，参与部分外勤任务。,1,角色介绍
A|42,int,3,0,角色战斗技能为3
E|81,int,100,0,角色战斗经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有Ｕ处女素质
T|3,int,1,0,角色有Ｗ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|111,int,1,0,角色有兽耳素质
T|112,int,1,0,角色有兽角素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|132,int,1,0,角色有长足素质
C|3,str,黑色简约颈环,0,黑色简约颈环
C|5-1,str,金色流云纹外披,0,金色流云纹外披
C|5-2,str,黑色修身道袍,0,黑色修身道袍
C|7,str,白色长款手套,0,白色长款手套
C|8,str,黑色修身长袍,0,黑色修身长袍
C|10,str,白色小腿袜,0,白色小腿袜
C|11,str,黑色高跟短靴,0,黑色高跟短靴
C|13,str,黑色角环,0,黑色角环
