key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4229,0,角色编号
Name,str,谬因,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,4,0,角色职业为术师
Race,int,13,0,角色种族为菲林
Nation,int,41,0,角色势力为哥伦比亚
Birthplace,int,4,0,角色出身地为哥伦比亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一块小巧圆润的琥珀，内嵌有一朵完整的愈创木花。虽非天然形成，但由她亲手制作。,1,角色信物
Introduce_1,str,谬因，哥伦比亚人，常居玻利瓦尔。原哥伦比亚卢米内斯大学（拉乌尼达分校）副教授，在应用源石学、信息与计算科学领域造诣颇深。于玻利瓦尔大行军事件后辞去教学职务，现以术师干员身份供职于罗德岛。,1,角色介绍
A|48,int,6,0,角色制造技能为6
E|90,int,500,0,角色制造经验为500
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|0,str,白色小贝雷帽,1,角色帽子为白色小贝雷帽
C|5-0,str,黑白拼色连衣裙,1,角色上衣为黑白拼色连衣裙
C|5-1,str,白色垂肩长外套,1,角色上衣为白色垂肩长外套
C|7,str,青绿半指手套,1,角色手套为青绿半指手套
C|8-0,str,黑白拼色连衣裙,1,角色下衣为黑白拼色连衣裙
C|8-1,str,黑色贴身短裤,1,角色下衣为黑色贴身短裤
C|10,str,青绿色短袜,1,角色袜子为青绿色短袜
C|11,str,白色宽口短靴,1,角色鞋子为白色宽口短靴
C|12,str,浮游术式无人机,1,角色武器为浮游术式无人机
C|13,str,“中继器”,1,角色附属物为“中继器”
