key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,300,0,干员编号：300
Name,str,菲亚梅塔,1,姓名：菲亚梅塔
Sex,int,1,0,性别：女
Profession,int,2,0,职业：狙击
Race,int,19,0,种族：黎博利
Nation,int,71,0,势力：拉特兰
Birthplace,int,7,0,出生地：拉特兰
Hp,int,2000,0,初始体力：2000
Mp,int,2500,0,初始气力：2500
Dormitory,str,无,1,无：无
Token,str,一枚子弹形的榛果棒，拉特兰公证所非官方补给。 听说是教宗阁下的最爱，虽然拉特兰所有甜点都是这么宣称的。,1,信物
Introduce_1,str,菲亚梅塔，拉特兰公证所高级特派员，职务名经本人强烈要求，不予记录。现依据罗德岛与拉特兰教廷的合作协议，从罗德岛获得补给，并提供相关服务。天启惩罚者？每个月还会更新？让我把这些玩意输进终端归档不如直接杀了我。——人事部干员,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|124,int,1,0,巨乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|131,int,1,0,小足
A|41,int,2,0,指挥技能level:2
A|42,int,3,0,战斗技能level:3
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
