key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,183,0,干员编号：183
Name,str,地灵,1,姓名：地灵
Sex,int,1,0,性别：女
Profession,int,7,0,职业：辅助
Race,int,16,0,种族：卡普里尼
Nation,int,81,0,势力：莱塔尼亚
Birthplace,int,8,0,出生地：莱塔尼亚
Hp,int,1500,0,初始体力：1500
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,形状古怪的小块矿石。放在耳边时，似乎能听见液体流动的细微声响。,1,信物
Introduce_1,str,地灵，地质学家。在环境评估、战场分析、地形利用等多方面工作中为罗德岛填补了相应的空缺。目前任职于罗德岛辅助干员小组，并为罗德岛提供地质勘探、天灾预警等天灾信使的相关服务。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|112,int,1,0,兽角
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,2,0,指挥技能level:2
A|42,int,3,0,战斗技能level:3
C|5-1,str,黑色工作外套,0,黑色工作外套
C|5-2,str,灰色短袖衬衣,0,灰色短袖衬衣
C|7,str,红色束带手套,0,红色束带手套
C|8-1,str,黑色工作长裙,0,黑色工作长裙
C|8-2,str,黑色工作外套,0,黑色工作外套
C|10,str,黑色连裤袜,0,黑色连裤袜
C|11,str,黑色长筒靴,0,黑色长筒靴
C|12,str,黑色法杖,0,黑色法杖
