key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4019,0,角色编号
Name,str,九色鹿,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,7,0,角色职业为辅助
Race,int,10,0,角色种族为埃拉菲亚
Nation,int,171,0,角色势力为炎
Birthplace,int,17,0,角色出身地为炎
Hp,int,1500,0,角色初始体力
Mp,int,2000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,通用信物,1,角色信物
Introduce_1,str,九色鹿，自称来自大炎的某一片山林，具体位置并未告知。自身具有丰富的药草采集和制作的相关知识，并具备一定作战能力。经其他干员介绍，来到罗德岛交流学习，近期将与罗德岛同行。,1,角色介绍
A|41,int,3,0,角色指挥技能为3
A|42,int,2,0,角色战斗技能为2
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|112,int,1,0,角色有兽角素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
C|2,str,坠玛瑙银环,1,角色耳饰为坠玛瑙银环
C|3-0,str,环颈嵌玛瑙银项链,1,角色脖饰为环颈嵌玛瑙银项链
C|3-1,str,落花流水纹玉珍珠银环,1,角色脖饰为落花流水纹玉珍珠银环
C|5-0,str,新中式混纺仰月纹门襟云气纹袖口外套,1,角色上衣为新中式混纺仰月纹门襟云气纹袖口外套
C|5-1,str,彩花钿纹轻纱里衬,1,角色上衣为彩花钿纹轻纱里衬
C|6,str,工字褶丝绸宝相花纹饰抹胸,1,角色胸衣为工字褶丝绸宝相花纹饰抹胸
C|7,str,掐丝嵌玉银流苏环,1,角色手套为掐丝嵌玉银流苏环
C|8-0,str,红青双色绸缎束腰,1,角色下衣为红青双色绸缎束腰
C|8-1,str,白色丝质薄纱长裙,1,角色下衣为白色丝质薄纱长裙
C|10,str,银环挂珠,1,角色袜子为银环挂珠
C|11,str,厚底布屐,1,角色鞋子为厚底布屐
C|12,str,七彩祥云和五色神光,1,角色武器为七彩祥云和五色神光
C|13-0,str,佛光,1,角色附属物为佛光
C|13-1,str,神药,1,角色附属物为神药
