key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,83,0,角色编号
Name,str,普瑞赛斯,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,0,0,角色职业为博士
Race,int,0,0,角色种族为博士
Nation,int,0,0,角色势力为罗德岛
Birthplace,int,999,0,角色出身地为未知
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,PRTS,1,角色信物
Introduce_1,str,自称“语言学家”，是源石的创造者之一，曾经与博士亲密无间。\n一般被认定为与博士一起创造了凯尔希（Ama-10）。,1,角色介绍
A|41,int,8,0,角色指挥技能为8
A|45,int,8,0,角色学识技能为8
A|32,int,8,0,角色亲密为8
E|87,int,200,0,角色指挥经验为200
E|82,int,200,0,角色学识经验为200
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|131,int,1,0,角色有小足素质
T|201,int,1,0,角色有思慕素质
C|5-0,str,白色外套,1,角色上衣为白色外套
C|5-1,str,白色毛衣,1,角色上衣为白色毛衣
C|8,str,黑色短裙,1,角色下衣为黑色短裙
C|10,str,黑色连裤袜,1,角色袜子为黑色连裤袜
C|11,str,白色低跟鞋,1,角色鞋子为白色低跟鞋
C|0,str,黑色发圈,1,角色帽子为黑色发圈
