key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,394,0,角色编号
Name,str,哈蒂娅,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,5,0,角色职业为近卫
Race,int,16,0,角色种族为卡普里尼
Nation,int,111,0,角色势力为萨尔贡
Birthplace,int,4,0,角色出身地为哥伦比亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一片从她的战杖上更换下来的形状特别的刃片。哈蒂娅向你承诺，未来这片刀刃将会成为沙漠里人人认可的通行证。,1,角色信物
Introduce_1,str,哈蒂娅，萨尔贡裔哥伦比亚人，沙漠传奇战士部族剑角的后代。为学习战斗技巧于萨尔贡主动加入罗德岛，现作为罗德岛驻萨尔贡办事处干员，接受战斗训练的同时参与各类外勤任务。,1,角色介绍
A|42,int,2,0,角色战斗技能为2
E|81,int,100,0,角色战斗经验为100
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|112,int,1,0,角色有兽角素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|131,int,1,0,角色有小足素质
C|2,str,橙色入耳式耳机,1,角色耳饰为橙色入耳式耳机
C|3,str,黑色金属扣颈环,1,角色脖饰为黑色金属扣颈环
C|5-0,str,拼色工装风夹克,1,角色上衣为拼色工装风夹克
C|5-1,str,黑色无袖紧身连衣裙,1,角色上衣为黑色无袖紧身连衣裙
C|7,str,黑色战术半指手套,1,角色手套为黑色战术半指手套
C|8,str,黑色无袖紧身连衣裙,1,角色下衣为黑色无袖紧身连衣裙
C|10,str,黑白条纹过膝吊带袜,1,角色袜子为黑白条纹过膝吊带袜
C|11,str,白色厚底运动鞋,1,角色鞋子为白色厚底运动鞋
C|12,str,可变形剑杖,1,角色武器为可变形剑杖
