key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,347,0,干员编号：347
Name,str,杰克,1,姓名：杰克
Sex,int,1,0,性别：女
Profession,int,5,0,职业：近卫
Race,int,22,0,种族：佩洛
Nation,int,41,0,势力：哥伦比亚
Birthplace,int,4,0,出生地：哥伦比亚
Hp,int,2500,0,初始体力：2500
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一双崭新的运动鞋。她对于和你一同锻炼身体十分期待。,1,信物
Introduce_1,str,前哥伦比亚辅警，因故感染矿石病后，来到罗德岛接受治疗。经其父同意，加入罗德岛成为干员，在近身格斗方面展现出较强天赋，活跃于各类任务中。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|124,int,1,0,巨乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,1,0,指挥技能level:1
A|42,int,2,0,战斗技能level:2
C|0,str,黄色发夹,1,头饰：黄色发夹
C|3,str,棕色皮革领带,1,领部配饰：棕色皮革领带
C|5-0,str,黑色金边外套,1,上衣：黑色金边外套
C|5-1,str,白色衬衫,1,内衣上装：白色衬衫
C|8,str,灰色格纹短裙,1,下装：灰色格纹短裙
C|10-0,str,单左腿黑色短袜,1,袜子：单左腿黑色短袜
C|10-1,str,黑色护膝,1,其他1：黑色护膝
C|11,str,黑色运动短靴,1,鞋子：黑色运动短靴
