key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,423,0,干员编号：423
Name,str,瑕光,1,姓名：瑕光
Sex,int,1,0,性别：女
Profession,int,6,0,职业：重装
Race,int,18,0,种族：库兰塔
Nation,int,53,0,势力：临光家族
Birthplace,int,5,0,出生地：卡西米尔
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一本骑士小说，荒诞的传奇，传奇的荒诞。,1,信物
Introduce_1,str,玛莉娅·临光，来自卡西米尔的年轻骑士，干员临光的妹妹，曾有骑士竞技经验，在各项测试中均展露出优秀的作战素质。应本人期望，与干员临光共同作为重装干员行动。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|105,int,1,0,大姐姐
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|124,int,1,0,巨乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,2,0,指挥技能level:2
A|42,int,3,0,战斗技能level:3
C|3,str,金色骑士领饰,0,金色骑士领饰
C|5-1,str,白色骑士内衬,0,白色骑士内衬
C|5-2,str,银色全身铠甲,0,银色全身铠甲
C|5-3,str,黑色毛领斗篷,0,黑色毛领斗篷
C|7,str,银色铁手甲,0,银色铁手甲
C|8,str,银色铠甲战裙,0,银色铠甲战裙
C|10,str,银色护腿甲,0,银色护腿甲
C|11,str,银色骑士战靴,0,银色骑士战靴
C|12,str,骑士盾剑,0,骑士盾剑
C|13,str,临光家族徽章,0,临光家族徽章
