key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,337,0,角色编号
Name,str,宴,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,5,0,角色职业为近卫
Race,int,44,0,角色种族为鵺
Nation,int,31,0,角色势力为东
Birthplace,int,3,0,角色出身地为东
Hp,int,2000,0,角色初始体力
Mp,int,2000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一个漆黑的盒子。里面是漆黑的盒子，漆黑的盒子，以及......美甲套装？！,1,角色信物
Introduce_1,str,从东国前来龙门游学的普通学生，被卷入感染者事件后患上了矿石病，后听从医师的建议来到罗德岛，经过评审成为了干员。\n对矿石病看得很开，仍旧如同患病前那样生活，但在执行任务的时候，会显现出一种令人畏惧的态度。\n（在宽松的外衣之下其实隐藏着非常傲人的身材）,1,角色介绍
A|0,int,1,0,角色Ｎ感觉为1
E|81,int,100,0,角色战斗经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|125,int,1,0,角色有爆乳素质
T|128,int,1,0,角色有巨臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
T|150,int,1,0,角色有源石病感染者素质
C|5-1,str,白色科技感高领夹克,0,白色科技感高领夹克
C|5-2,str,深灰色紧身打底衫,0,深灰色紧身打底衫
C|8,str,深灰色运动短裙,0,深灰色运动短裙
C|10,str,黑色过膝长袜,0,黑色过膝长袜
C|11,str,灰白蓝运动鞋,0,灰白蓝运动鞋
C|12,str,蓝纹太刀·狮子王,0,蓝纹太刀·狮子王
C|13,str,灰色多功能背包,0,灰色多功能背包
