key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,185,0,干员编号：185
Name,str,慕斯,1,姓名：慕斯
Sex,int,1,0,性别：女
Profession,int,5,0,职业：近卫
Race,int,13,0,种族：菲林
Nation,int,131,0,势力：维多利亚
Birthplace,int,13,0,出生地：维多利亚
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一本封皮装点着金丝花纹的相册。里面的照片来自各只与拍摄者亲近的猫猫。猫猫！,1,信物
Introduce_1,str,慕斯，曾于维多利亚王国伦蒂尼姆市瓦莱丽蛋糕店担任实习甜点师。在职期间感染矿石病，由双亲送入罗德岛进行治疗。经本人意愿，接受若干心理辅导并通过多项测试后，获准正式加入罗德岛。现于罗德岛担任常规后勤人员，并提供战场辅助工作。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|131,int,1,0,小足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,1,0,指挥技能level:1
A|42,int,2,0,战斗技能level:2
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
