key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,157,0,干员编号：157
Name,str,达格达,1,姓名：达格达
Sex,int,1,0,性别：女
Profession,int,5,0,职业：近卫
Race,int,13,0,种族：菲林
Nation,int,132,0,势力：格拉斯哥帮
Birthplace,int,13,0,出生地：维多利亚
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,《塔楼骑士之书》中的一页。写有伊莎贝尔·“达格达”·孟塔古的姓名，下方仍有大段空白，正在等待书写。,1,信物
Introduce_1,str,达格达，原伦蒂尼姆塔楼骑士，现格拉斯哥帮成员。随推进之王一同加入罗德岛，作为推进之王小队一员，活跃在各项攻坚任务中。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|122,int,1,0,贫乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
A|41,int,2,0,指挥技能level:2
A|42,int,4,0,战斗技能level:4
C|3,str,黑色颈环,1,角色脖子为黑色颈环
C|5-1,str,黑色皮夹克,1,角色上衣为黑色皮夹克
C|5-2,str,黑色T恤,1,角色上衣为黑色T恤
C|8,str,黑色短裤,1,角色下衣为黑色短裤
C|10,str,腿环,1,角色袜子为腿环
C|11-1,str,黑色系带长靴（右）,1,角色鞋子为黑色系带长靴（右）
C|11-2,str,黑色加固短靴（左）,1,角色鞋子为黑色加固短靴（左）
C|7,str,黑色加固手套,1,角色手套为黑色加固手套
