key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,253,0,干员编号
Name,str,菈塔托丝,1,姓名
Sex,int,1,0,女
Profession,int,7,0,辅助
Race,int,31,0,札拉克
Nation,int,151,0,谢拉格
Birthplace,int,15,0,谢拉格
Hp,int,1500,0,初始体力
Mp,int,1500,0,初始气力
Dormitory,str,无,1,初始宿舍
Token,str,暂无
Introduce_1,str,暂无,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,A处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|122,int,1,0,贫乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
C|2,str,黑色大型耳机,0,黑色大型耳机
C|3,str,白色珠链项链,0,白色珠链项链
C|5-1,str,黑色毛领风衣,0,黑色毛领风衣
C|5-2,str,橙色民族连衣裙,0,橙色民族连衣裙
C|8,str,橙色民族连衣裙,0,橙色民族连衣裙
C|10,str,黑色连裤袜,0,黑色连裤袜
C|11,str,黑色高跟短靴,0,黑色高跟短靴
