key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,241,0,干员编号：241
Name,str,食铁兽,1,姓名：食铁兽
Sex,int,1,0,性别：女
Profession,int,8,0,职业：特种
Race,int,29,0,种族：乌萨斯
Nation,int,173,0,势力：龙门
Birthplace,int,17,0,出生地：炎
Hp,int,2500,0,初始体力：2500
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一张武打电影海报。主角的长相有些面熟。,1,信物
Introduce_1,str,原炎国著名武打电影明星，因矿石病而不得不放弃了电影拍摄。其后来到了罗德岛，一度丢失了人生目标的食铁兽找到了新的目标。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|125,int,1,0,爆乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
A|41,int,1,0,指挥技能level:1
A|42,int,3,0,战斗技能level:3
C|0,str,熊猫耳朵发饰,0,熊猫耳朵发饰
C|5-1,str,蓝黑刺绣夹克,0,蓝黑刺绣夹克
C|5-2,str,黑色露胸背心,0,黑色露胸背心
C|7,str,黑色机械拳套,0,黑色机械拳套
C|8,str,黑色紧身短裤,0,黑色紧身短裤
C|10,str,黑色短袜,0,黑色短袜
C|11,str,黑白运动高帮鞋,0,黑白运动高帮鞋
C|13,str,粉色腰带装饰,0,粉色腰带装饰
