key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,1477,0,角色编号
Name,str,阿斯帕齐娅,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,2,0,角色职业为狙击
Race,int,14,0,角色种族为丰蹄
Nation,int,101,0,角色势力为米诺斯
Birthplace,int,10,0,角色出身地为米诺斯
Hp,int,2000,0,角色初始体力
Mp,int,1500,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,被抢走的金酒之杯,1,角色信物
Introduce_1,str,来自米诺斯的游客。米诺斯被萨尔贡入侵期间阿斯帕齐亚的家族丢失了一对金杯。,1,角色介绍
A|42,int,3,0,角色战斗技能为3
E|81,int,50,0,角色战斗经验为50
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
C|5,str,通用上衣,1,角色上衣为通用上衣
C|8,str,通用下衣,1,角色下衣为通用下衣
