key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4165,0,角色编号
Name,str,云迹,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,8,0,角色职业为特种
Race,int,31,0,角色种族为札拉克
Nation,int,41,0,角色势力为哥伦比亚
Birthplace,int,4,0,角色出身地为哥伦比亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一个小小的白色挂件，用来纪念你陪伴她一起完成的飞行实验。她有点在意你会不会随时带在身上。,1,角色信物
Introduce_1,str,云迹，出生于哥伦比亚的飞行冒险家，为进行飞行实验而旅居各地，对于飞行动力装备的开发与改良颇有心得，如今为治疗矿石病来到罗德岛，并为罗德岛工程部的机动装置研发项目提供技术支持。,1,角色介绍
A|45,int,4,0,角色学识技能为4
A|48,int,4,0,角色制造技能为4
E|90,int,100,0,角色制造经验为100
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|122,int,1,0,角色有贫乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|131,int,1,0,角色有小足素质
C|0,str,白色带耳毛线帽,1,角色帽子为白色带耳毛线帽
C|1,str,细金属框圆眼镜,1,角色眼镜为细金属框圆眼镜
C|3,str,蓝色飘逸长领带,1,角色脖饰为蓝色飘逸长领带
C|5-0,str,白色机能防风夹克,1,角色上衣为白色机能防风夹克
C|5-1,str,灰白色长袖卫衣,1,角色上衣为灰白色长袖卫衣
C|8,str,黑色机能运动短裤,1,角色下衣为黑色机能运动短裤
C|10,str,白色护膝医疗绷带,1,角色袜子为白色护膝医疗绷带
C|11,str,黑色皮质高筒靴,1,角色鞋子为黑色皮质高筒靴
C|12,str,特种工程铆钉枪,1,角色武器为特种工程铆钉枪
C|13,str,双擎喷气飞行背包,1,角色附属物为双擎喷气飞行背包
