key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,4043,0,干员编号：4043
Name,str,埃拉托,1,姓名：埃拉托
Sex,int,1,0,性别：女
Profession,int,2,0,职业：狙击
Race,int,19,0,种族：黎博利
Nation,int,101,0,势力：米诺斯
Birthplace,int,10,0,出生地：米诺斯
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一本笔记，写满了神话传说和吟游诗。辞藻不算华丽，但读得出满满的真诚与热情。,1,信物
Introduce_1,str,埃拉托，来自米诺斯的吟游诗人，对抗萨尔贡殖民者的游击队成员。至于本人反复强调的“蝉联三届勇士大会射箭项目冠军”和“米诺斯第一竖琴演奏家”的身份无法考证，暂不录入档案。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,1,0,指挥技能level:1
A|42,int,3,0,战斗技能level:3
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
