key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,478,0,干员编号：478
Name,str,绮良,1,姓名：绮良
Sex,int,1,0,性别：女
Profession,int,8,0,职业：特种
Race,int,34,0,种族：阿戈尔
Nation,int,31,0,势力：东
Birthplace,int,3,0,出生地：东
Hp,int,1500,0,初始体力：1500
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,《机械忍者2》典藏版。东国经典游戏的初期典藏版，她迫不及待将喜欢的都与你分享。,1,信物
Introduce_1,str,来自东国的学生绮良，因患矿石病而选择离开家乡。在向老同学递出求助信后不久，收到干员宴的回信，据信中的指点前往罗德岛寻求治疗。对电子设备颇有了解，现于范围通讯及设备检修方面为罗德岛提供帮助。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|122,int,1,0,贫乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,3,0,指挥技能level:3
A|42,int,1,0,战斗技能level:1
C|0,str,黑白发髻球饰,0,黑白发髻球饰
C|3,str,科技图案围巾,0,科技图案围巾
C|5-1,str,渐变云纹大衣,0,渐变云纹大衣
C|5-2,str,黑色印花T恤,0,黑色印花T恤
C|8,str,黑色百褶短裙,0,黑色百褶短裙
C|11,str,灰色运动短靴,0,灰色运动短靴
C|12,str,锁链飞镖,0,锁链飞镖
