key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,1384,0,角色编号
Name,str,赫拉提娅,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,7,0,角色职业为辅助
Race,int,34,0,角色种族为阿戈尔
Nation,int,11,0,角色势力为阿戈尔
Birthplace,int,1,0,角色出身地为阿戈尔
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,歌蕾蒂娅的来信,1,角色信物
Introduce_1,str,科学发展规划所最优秀的执政官，留在阿戈尔本境。,1,角色介绍
A|45,int,4,0,角色学识技能为4
E|82,int,100,0,角色学识经验为100
E|86,int,1,0,角色妊娠经验为1
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|3,str,蓝色蝴蝶结项圈,1,蓝色蝴蝶结项圈
C|5,str,白色祭司长袍,1,白色祭司长袍
C|7,str,白色缎带手饰,1,白色缎带手饰
C|8,str,白色祭司长袍,1,白色祭司长袍
C|11,str,白色轻便拖鞋,1,白色轻便拖鞋
C|12,str,阿戈尔权杖,1,阿戈尔权杖
C|13,str,金色装饰腰带,1,金色装饰腰带
