key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4139,0,角色编号
Name,str,莎草,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,3,0,角色职业为医疗
Race,int,13,0,角色种族为菲林
Nation,int,111,0,角色势力为萨尔贡
Birthplace,int,11,0,角色出身地为萨尔贡
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一本贴上了照片的《游历初步规划（第三版）》。她的旅程因和罗德岛的相逢而开始，祝她一路顺风。,1,角色信物
Introduce_1,str,阿娜特，曾任萨尔贡法尔贾万达巴德博物馆的代理馆长，怀揣着游历大地这一理想的她，在经历了博物馆的变故后踏上巡游大地的旅程。现以“莎草”为代号，作为外勤干员与罗德岛驻萨尔贡办事处展开合作，为罗德岛在当地的历史研究活动提供理论支持和指导。,1,角色介绍
A|45,int,5,0,角色学识技能为5
E|82,int,100,0,角色学识经验为100
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|122,int,1,0,角色有贫乳素质
T|126,int,1,0,角色有小臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|0,str,白绿拼接软兜帽,1,角色帽子为白绿拼接软兜帽
C|2,str,三角形金耳坠,1,角色耳饰为三角形金耳坠
C|3,str,三角形金属项链,1,角色脖饰为三角形金属项链
C|5-0,str,白绿拼接长外套,1,角色上衣为白绿拼接长外套
C|5-1,str,绿底几何纹长裙,1,角色上衣为绿底几何纹长裙
C|7,str,右手棕色短皮手套,1,角色手套为右手棕色短皮手套
C|8,str,绿底几何纹长裙,1,角色下衣为绿底几何纹长裙
C|11,str,白色绑带厚底露趾凉鞋,1,角色鞋子为白色绑带厚底露趾凉鞋
C|12,str,埃及风长柄法杖,1,角色武器为埃及风长柄法杖
C|13,str,尾部金属圆环,1,角色附属物为尾部金属圆环
