key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,219,0,干员编号：219
Name,str,陨星,1,姓名：陨星
Sex,int,1,0,性别：女
Profession,int,2,0,职业：狙击
Race,int,25,0,种族：萨卡兹
Nation,int,0,0,势力：罗德岛
Birthplace,int,6,0,出生地：卡兹戴尔
Hp,int,2500,0,初始体力：2500
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,从营救过的萨卡兹孩子那里收到的信。乱七八糟地写着对罗德岛的感谢。,1,信物
Introduce_1,str,前“守林人”组织成员，现自由佣兵，此外履历不详。现作为狙击干员为罗德岛服务，使用手中的弩炮发挥出卓越的范围杀伤力。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|105,int,1,0,大姐姐
T|112,int,1,0,兽角
T|113,int,1,0,兽尾
T|125,int,1,0,爆乳
T|128,int,1,0,巨臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
A|41,int,2,0,指挥技能level:2
A|42,int,3,0,战斗技能level:3
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
