key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4214,0,角色编号
Name,str,响石,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,6,0,角色职业为重装
Race,int,13,0,角色种族为菲林
Nation,int,41,0,角色势力为哥伦比亚
Birthplace,int,4,0,角色出身地为哥伦比亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一枚“天空氧气瓶”的瓶盖。初见时，这是你聘用她的定金，现在，这是你加入她的旅行社的证章。,1,角色信物
Introduce_1,str,费尔南·伯恩，哥伦比亚人，经营着一家以“哪儿都能去”闻名的独立旅行社。除了已故的荣誉社员马丁·伯恩，费尔南便是该社的唯一成员。\n接受治疗的同时，费尔南也与罗德岛达成了合作，以“响石”为代号，在各类外勤任务中行使向导职责。,1,角色介绍
A|40,int,2,0,角色话术技能为2
E|80,int,50,0,角色对话经验为50
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|126,int,1,0,角色有小臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|0,str,深蓝色飞行员风帽,1,角色帽子为深蓝色飞行员风帽
C|3,str,黄色涂鸦领带,1,角色脖饰为黄色涂鸦领带
C|5-0,str,米白色露脐工装短袖,1,角色上衣为米白色露脐工装短袖
C|5-1,str,黑色紧身抹胸,1,角色上衣为黑色紧身抹胸
C|7,str,黑红色不对称战术手套,1,角色手套为黑红色不对称战术手套
C|8-0,str,黄色苏格兰格纹百褶裙,1,角色下衣为黄色苏格兰格纹百褶裙
C|8-1,str,黑色紧身安全裤,1,角色下衣为黑色紧身安全裤
C|10,str,白棕色针织堆堆袜,1,角色袜子为白棕色针织堆堆袜
C|11,str,黑橙拼色运动靴,1,角色鞋子为黑橙拼色运动靴
C|12,str,改装喇叭大盾,1,角色武器为改装喇叭大盾
C|13,str,导游扩音器,1,角色附属物为导游扩音器
