key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4193,0,角色编号
Name,str,蕾缪安,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,2,0,角色职业为狙击
Race,int,26,0,角色种族为萨科塔
Nation,int,71,0,角色势力为拉特兰
Birthplace,int,7,0,角色出身地为拉特兰
Hp,int,1000,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一颗苹果，一盆土。吃掉它，种下它，等到它开花的时候，她希望你摘下花朵送还给她。,1,角色信物
Introduce_1,str,蕾缪安，拉特兰公民，适用于拉特兰一至十三项公民权益，现任拉特兰教皇厅第七厅枢机。,1,角色介绍
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有Ｕ处女素质
T|3,int,1,0,角色有Ｗ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|114,int,1,0,角色有光环素质
T|115,int,1,0,角色有光翼素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|131,int,1,0,角色有小足素质
T|160,int,1,0,角色有行动不便素质
T|356,int,1,0,角色有灵活手指素质
C|3,str,白色颈环,1,角色脖饰为白色颈环
C|5-0,str,黑色拉链皮夹克,1,角色上衣为黑色拉链皮夹克
C|5-1,str,白色荷叶边蕾丝衬衫,1,角色上衣为白色荷叶边蕾丝衬衫
C|8,str,黑色花边短裤,1,角色下衣为黑色花边短裤
C|11,str,黑色厚底花饰系带长筒靴,1,角色鞋子为黑色厚底花饰系带长筒靴
C|12,str,大口径狙击步枪,1,角色武器为大口径狙击步枪
C|13,str,“弹匣与花窗”,1,角色附属物为“弹匣与花窗”
