key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,422,0,干员编号：422
Name,str,极光,1,姓名：极光
Sex,int,1,0,性别：女
Profession,int,6,0,职业：重装
Race,int,29,0,种族：乌萨斯
Nation,int,152,0,势力：喀兰贸易
Birthplace,int,15,0,出生地：谢拉格
Hp,int,2000,0,初始体力：2000
Mp,int,2500,0,初始气力：2500
Dormitory,str,无,1,无：无
Token,str,一把密码锁。能打开她随身携带的工具箱，里面的东西任你取用。,1,信物
Introduce_1,str,极光，出身谢拉格，中学毕业后，接受希瓦艾什家的资助赴哥伦比亚学习，主攻雪地极端环境下的防御工程学。因不幸感染矿石病而中断学业，来到罗德岛寻求治疗，经考核后，同时作为工程干员与行动队成员活跃在舰内舰外的各项任务中。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|105,int,1,0,大姐姐
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|125,int,1,0,爆乳
T|128,int,1,0,巨臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
A|41,int,2,0,指挥技能level:2
A|42,int,2,0,战斗技能level:2
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
