key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4014,0,干员编号：4014
Name,str,子月,1,姓名：子月
Sex,int,1,0,性别：女
Profession,int,2,0,职业：狙击
Race,int,20,0,种族：鲁珀
Nation,int,161,0,势力：叙拉古
Birthplace,int,16,0,出生地：叙拉古
Hp,int,2000,0,初始体力：2000
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,一枚骨制箭头，看样子是子月亲手打磨的。当被问及骨头的来源时，子月表示是在外面捡到的。,1,信物
Introduce_1,str,子月，游荡在叙拉古荒野上的猎人，经由企鹅物流的介绍加入罗德岛，担任罗德岛在叙拉古野外行动的向导，兼职狙击干员。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|124,int,1,0,巨乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,3,0,指挥技能level:3
A|42,int,2,0,战斗技能level:2
C|0,str,黑色毛皮头饰,1,黑色毛皮头饰
C|3,str,白色围巾,1,白色围巾
C|5-1,str,白色短袖衬衫,1,白色短袖衬衫
C|5-2,str,黑色皮质外套,1,黑色皮质外套
C|7,str,黑色皮质护腕,1,黑色皮质护腕
C|8,str,白色短裤,1,白色短裤
C|11,str,黑色长筒靴,1,黑色长筒靴
C|12,str,狩猎长弓,1,狩猎长弓
C|13-1,str,皮质箭袋,1,皮质箭袋
C|13-2,str,黑色腰带,1,黑色腰带
