key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4058,0,角色编号
Name,str,佩佩,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,5,0,角色职业为近卫
Race,int,13,0,角色种族为菲林
Nation,int,0,0,角色势力为罗德岛
Birthplace,int,11,0,角色出身地为萨尔贡
Hp,int,1689,0,角色初始体力
Mp,int,2223,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一枚价值不菲的莲花胸针，请不要尝试卖掉它，它象征的意义比它的价值更加珍贵。,1,角色信物
Introduce_1,str,佩佩，萨尔贡知名的历史学者，身世显赫，是萨尔贡一位尊贵帕夏的长女。现作为外勤干员协助罗德岛在萨尔贡当地进行一系列考古勘察。,1,角色介绍
A|42,int,1,0,角色战斗技能为1
A|40,int,1,0,角色话术技能为1
A|45,int,1,0,角色学识技能为1
E|81,int,100,0,角色战斗经验为100
E|80,int,100,0,角色对话经验为100
E|82,int,100,0,角色学识经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
T|274,int,1,0,角色有坚强素质
T|275,int,1,0,角色有热情素质
C|12,str,叉铃巨锤,1,角色武器为叉铃巨锤
C|5-0,str,猫耳连帽衫,1,角色上衣为猫耳连帽衫
C|5-1,str,黑白束腰马甲,1,角色上衣为黑白束腰马甲
C|8,str,黑色热裤,1,角色下衣为黑色热裤
C|11,str,祖传金拖鞋,1,角色鞋子为祖传金拖鞋
C|13-0,str,莲花,1,角色附属物为莲花
C|13-1,str,蓝色腰包,1,角色附属物为蓝色腰包
