key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,450,0,角色编号
Name,str,死芒,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,4,0,角色职业为术师
Race,int,32,0,角色种族为德拉克
Nation,int,134,0,角色势力为塔拉
Birthplace,int,13,0,角色出身地为维多利亚
Hp,int,2500,0,角色初始体力
Mp,int,2000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一本从未出版过的故事集，没有一个故事有结局。细细看去，每个没完结的故事都指向一个尚在人世的人，你自己也在其中。,1,角色信物
Introduce_1,str,死芒，本名爱布拉娜·都柏林，前“深池”领袖，该组织现已不复存在。在谨慎权衡之后，罗德岛有条件地同意与其建立一定程度的合作关系。\n经医疗部、人事部和博士共同确认，死芒的所有档案移入高权限资料库。,1,角色介绍
A|41,int,3,0,角色指挥技能为3
E|81,int,200,0,角色战斗经验为200
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|112,int,1,0,角色有兽角素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
T|275,int,1,0,角色有热情素质
T|278,int,1,0,角色有开放素质
T|274,int,1,0,角色有坚强素质
T|229,int,1,0,角色有施虐狂素质
C|5-0,str,紫色系半透明外套,1,角色上衣为紫色系半透明外套
C|5-1,str,深紫白色外套式连衣裙,1,角色上衣为深紫白色外套式连衣裙
C|7,str,黑色骨骼风指环,0,黑色骨骼风指环
C|8,str,深紫白色外套式连衣裙,1,角色上衣为深紫白色外套式连衣裙
C|10,str,黑色过膝破洞长袜,1,角色袜子为黑色过膝破洞长袜
C|11,str,黑紫色绑带尖头短靴,1,角色鞋子为黑紫色绑带尖头短靴
C|12,str,黑柄尖枪法杖,1,角色武器为黑柄尖枪法杖
C|13,str,黑色骨骼风指环,1,角色附属物为黑色骨骼风指环
