key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4027,0,角色编号
Name,str,霍尔海雅,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,4,0,角色职业为术师
Race,int,42,0,角色种族为羽蛇
Nation,int,41,0,角色势力为哥伦比亚
Birthplace,int,4,0,角色出身地为哥伦比亚
Hp,int,2000,0,角色初始体力
Mp,int,2000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一本装帧精美的历史书，每一页都密密麻麻写满了她的笔记。了解历史，就是在靠近她。,1,角色信物
Introduce_1,str,前梅兰德基金会所属特工，在凯尔希医生与博士的引荐下加入罗德岛。\n擅长单兵作战，并且能够应对各种极端环境，在各类隐秘行动中发挥了重大价值。,1,角色介绍
TextColor,str,#32dddc,1,角色字体颜色为#32dddc
A|0,int,1,0,角色Ｎ感觉为1
E|81,int,100,0,角色战斗经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|124,int,1,0,角色有巨乳素质
T|128,int,1,0,角色有巨臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
C|5,str,白色梅兰德制式上袍,1,角色上衣为白色梅兰德制式上袍
C|8,str,长款包臀裙,1,角色下衣为长款包臀裙
C|10,str,黑色连裤袜,1,角色袜子为黑色连裤袜
C|11,str,黑色高跟鞋,1,角色鞋子为黑色高跟鞋
