key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,1238,0,角色编号
Name,str,老天师,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,4,0,角色职业为术师
Race,int,43,0,角色种族为神
Nation,int,171,0,角色势力为炎
Birthplace,int,17,0,角色出身地为炎
Hp,int,2500,0,角色初始体力
Mp,int,2000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,老蒲扇\n,1,角色信物
Introduce_1,str,大炎最资深的天师之一，本名未知，镇守天机阁三百七十余年，是北境邪魔战线的核心。外形是娇小的金发少女，实际上已有数百岁的长寿。惊蛰的师祖。\n\n平日里行事乖张顽皮，但据望的说法，老天师这样做是为了抵御邪魔污染心智。由于多年征战，身体有多处旧伤。诛杀过的怪物难以计数。天机阁的天师和士兵大多都是她的徒子徒孙（乃至徒曾孙以上）。\n\n实力深不可测，通过扭曲源石技艺使自己获得了超乎寻常的长寿，遇到连天阴雨时仅用扇子轻扇便能驱散云雨使天空放晴，需要年配合各大天师府铸造“十二楼五城，机关三千座，兵俑百万台”之数的庞大机关群才能代替她守卫天机阁。在剧情中展示了火系源石技艺，为炽白色的火焰，温度极高，可以扭曲空间，在原野上烧出天堑，轻松消灭了大量被邪魔污染的怪物，能够轻易焚毁绩的织物，望需要用自身分裂出的“黑子”才能抵挡。同时，作为惊蛰的师祖，雷法修为也不可小觑。\n\n与岁的十二碎片皆有过接触，为他们指点今后道路,1,角色介绍
A|42,int,8,0,角色战斗技能为8
A|45,int,8,0,角色学识技能为8
E|81,int,500,0,角色战斗经验为500
E|82,int,500,0,角色学识经验为500
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|112,int,1,0,角色有兽角素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
T|108,int,1,0,角色有长生者素质
C|3,str,红色飘带领饰,1,红色飘带领饰
C|5-1,str,白色道袍外衣,1,白色道袍外衣
C|5-2,str,黑色内搭衣,1,黑色内搭衣
C|8,str,黑白条纹长裙,1,黑白条纹长裙
C|10,str,黑色过膝袜,1,黑色过膝袜
C|12,str,炎国法扇,1,炎国法扇
C|13-1,str,金色装饰腰带,1,金色装饰腰带
C|13-2,str,符咒装饰挂件,1,符咒装饰挂件
