key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,448,0,角色编号
Name,str,阿玛雅,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,7,0,角色职业为辅助
Race,int,34,0,角色种族为阿戈尔
Nation,int,512,0,角色势力为深海教会
Birthplace,int,18,0,角色出身地为伊比利亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一本筆記本。裏頭整潔的字跡控訴著人類的劣根性與低效，自裡行間無不展露出筆者對一個人們之間毫無隔閡的大同社會的嚮往,1,角色信物
Introduce_1,str,深海教会主教之一，早年幽灵鲨实验的实验员之一和实验记录者，被格兰法洛的教徒称为“先知”，公开身份为翻译家。於愚人號事件中被代號為“屠諭者”的海嗣變體吞食。\n.....出於不明原因，本應消亡的她在本艦上被觀測到並重新開始活動,1,角色介绍
A|40,int,2,0,角色话术技能为2
A|45,int,3,0,角色学识技能为3
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|121,int,1,0,角色有绝壁素质
T|126,int,1,0,角色有小臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|3,str,黑色寬簷禮帽,1,角色脖子为黑色寬簷禮帽
C|5-0,str,華麗的伊比利亞式披肩,1,角色上衣为華麗的伊比利亞式披肩
C|5-1,str,長版白色襯衫,1,角色上衣为長版白色襯衫
C|6,str,純白馬甲式內衣,1,角色胸衣为純白馬甲式內衣
C|8,str,黑色鏤空剪裁裙,1,角色下衣为黑色鏤空剪裁裙
C|13,str,貴族手杖,1,角色附属物为貴族手杖
C|11,str,高跟涼鞋,1,角色鞋子为高跟涼鞋
