key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4225,0,角色编号
Name,str,裂响,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,6,0,角色职业为重装
Race,int,29,0,角色种族为乌萨斯
Nation,int,141,0,角色势力为乌萨斯
Birthplace,int,14,0,角色出身地为乌萨斯
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一截刀片，裂响曾用它割开救济食品袋和缠绕的高空救生绳，后来她将它装在鞭绳上用来战斗，直至它被磨钝。裂响将它交给你，以纪念一段人生的结束。,1,角色信物
Introduce_1,str,裂响，本名瑭雅，原乌萨斯泽尔格勒工人，曾在泽尔格勒以“整合运动”名号发起反抗运动，后经弑君者介绍来到罗德岛接受治疗，并以正式干员身份参与罗德岛外勤任务。,1,角色介绍
A|48,int,1,0,角色制造技能为1
E|90,int,100,0,角色制造经验为100
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
T|150,int,1,0,角色有源石病感染者素质
C|0,str,白色三角头巾,1,角色帽子为白色三角头巾
C|3,str,工具挂坠项链,1,角色脖饰为工具挂坠项链
C|5-0,str,黑色露脐背心,1,角色上衣为黑色露脐背心
C|5-1,str,腰系白色工装外套,1,角色上衣为腰系白色工装外套
C|7-0,str,左手灰色机械护手,1,角色手套为左手灰色机械护手
C|7-1,str,右手黑色战术手套,1,角色手套为右手黑色战术手套
C|8-0,str,蓝色拼布围裙,1,角色下衣为蓝色拼布围裙
C|8-1,str,白色多袋工装裤,1,角色下衣为白色多袋工装裤
C|11,str,灰白厚底作战靴,1,角色鞋子为灰白厚底作战靴
C|12,str,改装金属大盾,1,角色武器为改装金属大盾
