key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,236,0,干员编号：236
Name,str,暗索,1,姓名：暗索
Sex,int,1,0,性别：女
Profession,int,8,0,职业：特种
Race,int,17,0,种族：卡特斯
Nation,int,173,1,势力：龙门
Birthplace,int,9,1,出生地：雷姆必拓
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一件连价格标识都没撕掉的昂贵装饰品。真的可以收下吗......,1,信物
Introduce_1,str,龙门贫民窟的惯偷，在一次行窃中失手被抓获。在龙门与罗德岛建立合作后，作为特殊人才被陈警官推荐加入罗德岛。平时负责情报收集工作，战斗时，则使用擅长的绳索与勾爪，使得敌人晕头转向。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|131,int,1,0,小足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,2,0,指挥技能level:2
A|42,int,3,0,战斗技能level:3
C|1,str,黑色蝴蝶发带,1,头饰：黑色蝴蝶发带
C|5-0,str,黑色夹克,1,上衣：黑色夹克
C|5-1,str,白色内层上衣,1,内衣上装：白色内层上衣
C|8,str,白色超短裤,1,下装：白色超短裤
C|10,str,黑色过膝长袜,1,丝袜：黑色过膝长袜
C|11,str,黑色运动鞋,1,鞋子：黑色运动鞋
C|12,str,钩锁,1,其他2：钩锁
C|13,str,战术腰包,1,其他1：战术腰包
