key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,486,0,角色编号
Name,str,格特鲁德,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,4,0,角色职业为术师
Race,int,20,0,角色种族为鲁珀
Nation,int,81,0,角色势力为莱塔尼亚
Birthplace,int,8,0,角色出身地为莱塔尼亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,繪有斯特羅洛家徽的徽章。徽章的中央有著一道深刻的劃痕,1,角色信物
Introduce_1,str,格特魯德·斯特羅洛，前萊塔尼亞伯爵、維謝海姆的統治者。經車爾尼、芙蓉、黑鍵等幹員的報告，指認其其為代號【塵影餘音】事件主謀、犯有公共危險、恐襲、謀殺等等多項罪名，且在報告中提到本人已然身亡....但近日於羅德島上遭人目擊，經sweep小隊拘捕並訊問後，其本人表示無登艦之記憶，目前暫作收容處理,1,角色介绍
A|42,int,2,0,角色战斗技能为2
A|44,int,2,0,角色音乐技能为2
A|45,int,2,0,角色学识技能为2
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|106,int,1,0,角色有熟女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|124,int,1,0,角色有巨乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
T|276,int,1,0,角色有孤僻素质
C|6,str,黑色蕾絲胸衣,1,角色胸衣为黑色蕾絲胸衣
C|8,str,高衩長裙,1,角色下衣为高衩長裙
C|9,str,黑色蕾絲女士內褲,1,角色内裤为黑色蕾絲女士內褲
C|10,str,中丹數黑色連褲襪,1,角色袜子为中丹數黑色連褲襪
C|11,str,黑色女士高跟鞋,1,角色鞋子为黑色女士高跟鞋
C|13,str,皮製吊帶腿環,1,角色附属物为皮製吊帶腿環
C|12,str,豎琴,1,角色武器为豎琴
