key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,367,0,干员编号：367
Name,str,灰喉,1,姓名：灰喉
Sex,int,1,0,性别：女
Profession,int,2,0,职业：狙击
Race,int,19,0,种族：黎博利
Nation,int,0,0,势力：罗德岛
Birthplace,int,999,0,出生地：未知
Hp,int,2000,0,初始体力：2000
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,一节断裂的手术刀，父亲的遗物，难以想象向感染者施以援手的医生竟然会经受这样的折磨。,1,信物
Introduce_1,str,干员灰喉，虽然取得这个代号时日尚短，但她加入罗德岛的时间远比她成为干员的时间要长得多。双亲曾是矿石病相关的研究者，游走各地，其母在失踪前将灰喉委托给了罗德岛。现通过考核后成为罗德岛行动队成员。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|124,int,1,0,巨乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
A|41,int,2,0,指挥技能level:2
A|42,int,2,0,战斗技能level:2
C|0,str,黑色羽毛发饰,0,黑色羽毛发饰
C|3,str,青色领带项圈,0,青色领带项圈
C|5-1,str,灰色露肩短衣,0,灰色露肩短衣
C|5-2,str,黑色战术外套,0,黑色战术外套
C|7,str,黑色露指手套,0,黑色露指手套
C|8,str,黑色不规则短裙,0,黑色不规则短裙
C|10,str,黑色过膝长袜,0,黑色过膝长袜
C|11,str,黑色短靴,0,黑色短靴
C|12,str,复合弓弩,0,复合弓弩
C|13,str,箭筒背包,0,箭筒背包
