key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,411,0,干员编号：411
Name,str,特米米,1,姓名：特米米
Sex,int,1,0,性别：女
Profession,int,4,0,职业：术师
Race,int,6,0,种族：阿达克利斯
Nation,int,111,0,势力：萨尔贡
Birthplace,int,11,0,出生地：萨尔贡
Hp,int,2500,0,初始体力：2500
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,信中谈及了时尚资讯、嘉维尔、收藏的宝物以及嘉维尔。,1,信物
Introduce_1,str,特米米，萨尔贡阿卡胡拉地区的阿达克利斯人，嘉维尔的同伴与支持者，曾试图以激进手段阻止嘉维尔返回罗德岛，未果，随后便同其一起来到罗德岛。承担术师干员职责，但经常会忘记，鉴于在战场上表现尚佳，暂不考虑改变她的干员定位。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|131,int,1,0,小足
A|41,int,2,0,指挥技能level:2
A|42,int,2,0,战斗技能level:2
C|5,str,黑色露腹短衣,0,黑色露腹短衣
C|8,str,黑色紧身长裤,0,黑色紧身长裤
C|10,str,黑色长筒袜,0,黑色长筒袜
C|11,str,黑色高跟长靴,0,黑色高跟长靴
C|12,str,部族法杖,0,部族法杖
C|13,str,黑色羽毛装饰,0,黑色羽毛装饰
