key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,357,0,干员编号
Name,str,帕蒂亚,1,姓名
Sex,int,1,0,女
Profession,int,2,0,狙击
Race,int,19,0,黎博利
Nation,int,71,0,拉特兰
Birthplace,int,7,0,拉特兰
Hp,int,1500,0,初始体力
Mp,int,1500,0,初始气力
Dormitory,str,无,1,初始宿舍
Token,str,暂无
Introduce_1,str,暂无,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,A处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|114,int,1,0,光环
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|131,int,1,0,小足
C|3,str,金色链条装饰,0,金色链条装饰
C|5-1,str,灰色褶皱衬衫,0,灰色褶皱衬衫
C|5-2,str,黑色军装外套,0,黑色军装外套
C|5-3,str,灰蓝渐变斗篷,0,灰蓝渐变斗篷
C|8,str,黑色包臀短裙,0,黑色包臀短裙
C|10,str,黑色连裤袜,0,黑色连裤袜
C|11,str,黑色短靴,0,黑色短靴
C|12,str,双枪十字架,0,双枪十字架
C|13-1,str,蓝色肩章徽章,0,蓝色肩章徽章
C|13-2,str,腿部枪套,0,腿部枪套
