key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,475,0,干员编号：475
Name,str,赤冬,1,姓名：赤冬
Sex,int,1,0,性别：女
Profession,int,5,0,职业：近卫
Race,int,34,0,种族：阿戈尔
Nation,int,31,0,势力：东
Birthplace,int,3,0,出生地：东
Hp,int,2500,0,初始体力：2500
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一盘生拌兽肉。能一块大笑着吃到光盘的才是好兄弟。,1,信物
Introduce_1,str,赤冬，来自东国的剑士，信影流居合据物斩剑法传人。除传统剑术之外，她还拥有相当优秀的现代战斗技巧与战术素养。因个人特色过于鲜明，要适应罗德岛的作战风格，仍需一段时间磨合。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|105,int,1,0,大姐姐
T|125,int,1,0,爆乳
T|128,int,1,0,巨臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,2,0,指挥技能level:2
A|42,int,4,0,战斗技能level:4
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
