key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,289,0,干员编号：289
Name,str,缠丸,1,姓名：缠丸
Sex,int,1,0,性别：女
Profession,int,5,0,职业：近卫
Race,int,15,0,种族：鬼
Nation,int,31,0,势力：东
Birthplace,int,3,0,出生地：东
Hp,int,2500,0,初始体力：2500
Mp,int,2500,0,初始气力：2500
Dormitory,str,无,1,无：无
Token,str,一副柔软的眼罩。在睡觉的时候戴上也挺不错的。,1,信物
Introduce_1,str,东国出身的流浪武者，机缘巧合之下加入罗德岛。不善谋略，但凭借勇猛的气势与手中那把巨大的薙刀，在战场上如入无人之境。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|105,int,1,0,大姐姐
T|112,int,1,0,兽角
T|125,int,1,0,爆乳
T|128,int,1,0,巨臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,1,0,指挥技能level:1
A|42,int,3,0,战斗技能level:3
C|1,str,黑色眼罩,0,黑色眼罩
C|3,str,红色和风围巾,0,红色和风围巾
C|5-1,str,黑色露肩短衣,0,黑色露肩短衣
C|5-2,str,灰白和风战袍,0,灰白和风战袍
C|7,str,黑色护手甲,0,黑色护手甲
C|8,str,黑灰分层战裙,0,黑灰分层战裙
C|10,str,黑色过膝长袜,0,黑色过膝长袜
C|11,str,黑色战斗长靴,0,黑色战斗长靴
C|12,str,东国薙刀,0,东国薙刀
C|13,str,腰间绳结装饰,0,腰间绳结装饰
