key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,140,0,干员编号：140
Name,str,拉普兰德,1,姓名：拉普兰德
Sex,int,1,0,性别：女
Profession,int,5,0,职业：近卫
Race,int,20,0,种族：鲁珀
Nation,int,131,0,势力：叙拉古
Birthplace,int,16,0,出生地：叙拉古
Hp,int,2500,0,初始体力：2500
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,数个印着名字的染血标牌。来自各个帮派的家长。,1,信物
Introduce_1,str,拉普兰德，身份不明，履历缺失。于战术攻坚与肃清作战中展现出十足的歼灭能力。现作为近卫干员，为罗德岛提供特别行动服务。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,2,0,指挥技能level:2
A|42,int,4,0,战斗技能level:4
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
