key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,449,0,干员编号：449
Name,str,蜜莓,1,姓名：蜜莓
Sex,int,1,0,性别：女
Profession,int,3,0,职业：医疗
Race,int,31,0,种族：札拉克
Nation,int,91,0,势力：雷姆必拓
Birthplace,int,9,0,出生地：雷姆必拓
Hp,int,1500,0,初始体力：1500
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,一盆蜜莓亲手栽培的莓果植株。形态美观，果实酸甜可口，全株可以入药，是此前未被发现过的新品种。,1,信物
Introduce_1,str,雷姆必拓出身的草药医生，兼修心理学。罗德岛医疗部成员。在利用丰富的草药学知识对抗生理疾病的同时，也在努力维护各位干员的心理健康。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
A|41,int,1,0,指挥技能level:1
A|42,int,1,0,战斗技能level:1
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
