key,type,value,get_text,info
键,类型,值,多语言化处理,备注
AdvNpc,int,4065,0,干员编号
Name,str,斥罪,1,姓名
Sex,int,1,0,女
Profession,int,6,0,重装
Race,int,20,0,鲁珀
Nation,int,131,0,叙拉古
Birthplace,int,16,0,叙拉古
Hp,int,1800,0,初始体力
Mp,int,1500,0,初始气力
Dormitory,str,无,1,初始宿舍
Token,str,一柄实心木制法槌。越能感受到拿起它时之轻，越能感受到敲下它时之重。
Introduce_1,str,原为叙拉古城邦法官，通过干员德克萨斯与罗德岛建立联系。于后勤部工作，担任罗德岛法律顾问一职。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,A处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|124,int,1,0,巨乳
T|128,int,1,0,巨臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,3,0,指挥技能level:3
A|42,int,2,0,战斗技能level:2
C|0,str,麻色发绳,0,麻色发绳
C|5-1,str,喇叭袖提花暗纹风衣,0,喇叭袖提花暗纹风衣
C|5-2,str,白色褶边女士衬衫,0,白色褶边女士衬衫
C|5-3,str,收腰西装裙,0,收腰西装裙
C|8,str,收腰西装裙,0,收腰西装裙
C|10,str,黑色大腿袜,0,黑色大腿袜
C|11,str,金色尖头配花高跟鞋,0,金色尖头配花高跟鞋
C|12,str,荆棘审判锤,0,荆棘审判锤
C|13,str,叙拉古法典,0,叙拉古法典
