key,type,value,get_text,info
键,类型,值,多语言化处理,备注
AdvNpc,int,400,0,干员编号
Name,str,温蒂,1,姓名
Sex,int,1,0,女
Age,int,19,0,猜测年龄
Profession,int,8,0,特种
Race,int,34,0,阿戈尔
Hp,int,1100,0,初始体力
Mp,int,800,0,初始气力
Dormitory,str,宿舍101房,1,初始宿舍
Token,str,一摞仿生海龙设计图。上面有大量她本人做的一些注释，上面写着“即使猴子也可以照着做一只新的”，大概吧。
Introduce_1,str,生物工程学专家，伊比利亚科研世家出身，罗德岛成立之初就加入的研究者。经过本人长期调整与测试，最终完成了为自己量身定做的武器。并根据自身意愿成为干员，在战场上为同僚提供远程支援。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,A处女
T|4,int,1,0,无接吻经验
T|62,int,1,0,少女
T|82,int,1,0,普乳
T|86,int,1,0,普尻
T|89,int,1,0,肉腿
T|90,int,1,0,小足
C|014,int,1,0,黑色发绳
C|015,int,1,0,黑色蝴蝶发结
C|544,int,1,0,连帽透明风超短连衣裙
C|711,int,1,0,可拆式袖套
C|712,int,1,0,单边黑色手套
C|824,int,1,0,连帽透明风超短连衣裙
C|1012,int,1,0,腿环
C|1120,int,1,0,黑色无跟低筒靴
C|1213,int,1,0,工程蓄水炮
C|1251,int,1,0,源石法杖
