key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,431,0,干员编号：431
Name,str,灰毫,1,姓名：灰毫
Sex,int,1,0,性别：女
Profession,int,6,0,职业：重装
Race,int,31,0,种族：札拉克
Nation,int,52,0,势力：红松骑士团
Birthplace,int,5,0,出生地：卡西米尔
Hp,int,2500,0,初始体力：2500
Mp,int,2500,0,初始气力：2500
Dormitory,str,无,1,无：无
Token,str,一枚击发后留下的弹壳，上面有着灰毫的签名。 这一发炮弹曾经为她带来了胜利，现在，它是你的了。,1,信物
Introduce_1,str,红松骑士团成员，灰毫骑士格蕾纳蒂，于卡西米尔特锦赛后加入罗德岛。手持火炮与坚盾进入战场，能够对远方敌人进行杀伤，也可坚守战线，保护其他干员。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|124,int,1,0,巨乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,2,0,指挥技能level:2
A|42,int,3,0,战斗技能level:3
C|0,str,黑色骑士头饰,0,黑色骑士头饰
C|3,str,灰色毛领围巾,0,灰色毛领围巾
C|5-1,str,黑白格纹内衣,0,黑白格纹内衣
C|5-2,str,黑色骑士战袍,0,黑色骑士战袍
C|7,str,黑色皮革手套,0,黑色皮革手套
C|8,str,黑白格纹短裙,0,黑白格纹短裙
C|10,str,黑色长筒袜,0,黑色长筒袜
C|11,str,黑色系带短靴,0,黑色系带短靴
C|12-1,str,格纹骑士大盾,0,格纹骑士大盾
C|12-2,str,肩扛式火炮,0,肩扛式火炮
C|13,str,弹药腰带,0,弹药腰带
