key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,147,0,干员编号：147
Name,str,闪灵,1,姓名：闪灵
Sex,int,1,0,性别：女
Profession,int,3,0,职业：医疗
Race,int,25,0,种族：萨卡兹
Nation,int,504,0,势力：使徒
Birthplace,int,6,0,出生地：卡兹戴尔
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一条外观普通的白色吊坠。无法被尘埃所沾染。,1,信物
Introduce_1,str,闪灵，萨卡兹医师，前萨卡兹医疗组织“赦罪师”成员，感染者援助团体“使徒”的一员。于源石技艺、战场急救、医学理论、临床医学等领域拥有渊博知识。现作为医疗干员为罗德岛医疗部门提供源石技艺理论，并为多项行动提供战场医疗救护服务。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|106,int,1,0,熟女
T|112,int,1,0,兽角
T|113,int,1,0,兽尾
T|125,int,1,0,爆乳
T|128,int,1,0,巨臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,2,0,指挥技能level:2
A|42,int,3,0,战斗技能level:3
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
