key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,123,0,干员编号：123
Name,str,芬,1,姓名：芬
Sex,int,1,0,性别：女
Profession,int,1,0,职业：先锋
Race,int,18,0,种族：库兰塔
Nation,int,5,0,势力：行动预备组A1
Birthplace,int,5,0,出生地：卡西米尔
Hp,int,2000,0,初始体力：2000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,一双恰好合你尺寸的跑鞋。为了邀请你晨练，赠送者一定花了不少工夫。,1,信物
Introduce_1,str,行动预备组A1队长，之前有在警备队实习的经验。战斗能力出众，进入罗德岛后很顺利地适应了现在的工作。 和原本的队员米格鲁、克洛丝一起进入了行动预备组，为了成为独当一面的干员努力着。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
A|41,int,2,0,指挥技能level:2
A|42,int,2,0,战斗技能level:2
C|3,str,罗德岛干员胸牌,0,罗德岛干员胸牌
C|5,str,罗德岛制服夹克,0,罗德岛制服夹克
C|7,str,蓝色手套,0,蓝色手套
C|5,str,墨绿色高腰连衣裙,0,墨绿色高腰连衣裙
C|8,str,墨绿色高腰连衣裙,0,墨绿色高腰连衣裙
C|10-1,str,黑色及膝袜,0,黑色及膝袜
C|10-2,str,战术腿带,0,战术腿带
C|11,str,棕色翻折中筒靴,0,棕色翻折中筒靴
C|12,str,罗德岛制式长枪,0,罗德岛制式长枪
