key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,326,0,角色编号
Name,str,格劳克斯,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,7,0,角色职业为辅助
Race,int,34,0,角色种族为阿戈尔
Nation,int,181,0,角色势力为伊比利亚
Birthplace,int,1,0,角色出身地为阿戈尔
Hp,int,2000,0,角色初始体力
Mp,int,2000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一节没电的电池，无用之物最后的用处就是收藏。,1,角色信物
Introduce_1,str,格劳克斯出生于阿戈尔地区，却早早离开家园四处流浪。机缘巧合下加入罗德岛，现为雷神工业先端武器测评师。\n除了对尖端武器进行研究调整之外，格劳克斯也会在需求对空特化的任务中亲自出击。,1,角色介绍
A|0,int,1,0,角色Ｎ感觉为1
E|81,int,100,0,角色战斗经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|0,str,可爱风御寒帽,1,角色帽子为可爱风御寒帽
C|5,str,加厚式御寒冲锋衣,1,角色上衣为加厚式御寒冲锋衣
C|8,str,超短裙,1,角色下衣为超短裙
C|10,str,透肉过膝袜,1,角色袜子为透肉过膝袜
C|11,str,特化改装战地靴,1,角色鞋子为特化改装战地靴
