key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,79,0,干员编号
Name,str,阿丽娜,1,姓名
Sex,int,1,0,女
Profession,int,3,0,医疗
Race,int,10,0,埃拉菲亚
Nation,int,511,0,整合运动
Birthplace,int,14,0,乌萨斯
Hp,int,1400,0,初始体力
Mp,int,1100,0,初始气力
Dormitory,str,无,1,初始宿舍
Token,str,暂无
Introduce_1,str,暂无,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,A处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|112,int,1,0,兽角
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
C|3,str,黑色丝巾,1,角色脖子为黑色丝巾
C|5,str,黑白双色民族风格连衣长裙,1,角色上衣为黑白双色民族风格连衣长裙
C|8,str,黑白双色民族风格连衣长裙,1,角色下衣为黑白双色民族风格连衣长裙
C|10,str,白色小腿袜,1,角色袜子为白色小腿袜
C|11,str,黑色皮靴,1,角色鞋子为黑色皮靴
