key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4004,0,干员编号：4004
Name,str,布丁,1,姓名：布丁
Sex,int,1,0,性别：女
Profession,int,4,0,职业：术师
Race,int,34,0,种族：阿戈尔
Nation,int,41,0,势力：哥伦比亚
Birthplace,int,4,0,出生地：哥伦比亚
Hp,int,1000,0,初始体力：1000
Mp,int,2000,0,初始气力：2000
Dormitory,str,无,1,无：无
Token,str,名为“小抱枕”的玩偶。对布丁来说是重要的朋友，清理和维护的频率远超普通玩偶的水准。,1,信物
Introduce_1,str,布丁，哥伦比亚的电气工程师，在野外考察时意外感染矿石病，来到罗德岛应聘工作并寻求治疗。作为可露希尔小姐的帮手似乎很合适，入职后被立刻抓去成为了工程部助手。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,1,0,指挥技能level:1
A|42,int,1,0,战斗技能level:1
C|0,str,黑色简约发带,0,黑色简约发带
C|5-1,str,罗德岛工装夹克,0,罗德岛工装夹克
C|5-2,str,白色花纹高领衫,0,白色花纹高领衫
C|5-3,str,黑色战术背心,0,黑色战术背心
C|7,str,黑色露指手套,0,黑色露指手套
C|8,str,白色简约连衣裙,0,白色简约连衣裙
C|10-1,str,白色运动中筒袜,0,白色运动中筒袜
C|10-2,str,黑色战术腿环,0,黑色战术腿环
C|11,str,黑白拼色运动鞋,0,黑白拼色运动鞋
C|12,str,电能充能法杖,0,电能充能法杖
C|13,str,海豹玩偶小抱枕,0,海豹玩偶小抱枕
