key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,2345,0,角色编号
Name,str,玛蒂娜,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,1,0,角色职业为先锋
Race,int,20,0,角色种族为鲁珀
Nation,int,161,0,角色势力为叙拉古
Birthplace,int,16,0,角色出身地为叙拉古
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一個印著玛蒂娜專屬郵戳的印章。每一封她親自寄送的郵件，都會被蓋上這個紋飾,1,角色信物
Introduce_1,str,引安洁莉娜加入信使行业的资深信使，安洁莉娜的人生导师。在雷姆必拓南境为安洁莉娜提供了人生指导，开解了安洁莉娜心中的困惑，建议安洁莉娜向博士写信传达情感。,1,角色介绍
A|42,int,3,0,角色战斗技能为3
A|40,int,1,0,角色话术技能为1
A|45,int,3,0,角色学识技能为3
E|81,int,100,0,角色战斗经验为100
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|105,int,1,0,角色有大姐姐素质
T|113,int,1,0,角色有兽尾素质
T|124,int,1,0,角色有巨乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|132,int,1,0,角色有长足素质
C|5-0,str,酒紅色高領襯衫,1,角色上衣为酒紅色高領襯衫
C|5-1,str,白色長袖罩衫,1,角色上衣为白色長袖罩衫
C|7,str,黑色皮手套,1,角色手套为黑色皮手套
C|8-0,str,深棕色防護外裙,1,角色下衣为深棕色防護外裙
C|8-1,str,酒紅色百褶裙,1,角色下衣为酒紅色百褶裙
C|13,str,陽傘與信使斜背包,1,角色附属物为陽傘與信使斜背包
C|10,str,黑色褲襪,1,角色袜子为黑色褲襪
C|11,str,黑色皮質短靴,1,角色鞋子为黑色皮質短靴
